hour,PL,CZ,DE,LT,SE,SK
2012-01-03 09:00:00,0.495,0.541,0.765,0.672,0.562,0.102
2012-01-03 10:00:00,0.507,0.594,0.795,0.719,0.556,0.079
2012-01-03 11:00:00,0.533,0.647,0.788,0.713,0.55,0.041
2012-01-03 12:00:00,0.566,0.7,0.815,0.741,0.545,0.046
2012-01-03 13:00:00,0.605,0.71,0.831,0.715,0.531,0.059
2012-01-03 14:00:00,0.65,0.689,0.857,0.642,0.527,0.047
2012-01-03 15:00:00,0.718,0.728,0.86,0.589,0.532,0.048
2012-01-03 16:00:00,0.784,0.81,0.856,0.587,0.561,0.093
2012-01-03 17:00:00,0.832,0.863,0.852,0.657,0.581,0.166
2012-01-03 18:00:00,0.867,0.888,0.853,0.723,0.601,0.261
2012-01-03 19:00:00,0.894,0.897,0.857,0.79,0.614,0.4
2012-01-03 20:00:00,0.913,0.898,0.86,0.856,0.624,0.528
2012-01-03 21:00:00,0.923,0.901,0.865,0.896,0.638,0.618
2012-01-03 22:00:00,0.934,0.9,0.868,0.917,0.657,0.666
2012-01-03 23:00:00,0.941,0.892,0.854,0.924,0.675,0.716
2012-01-04 00:00:00,0.946,0.888,0.844,0.927,0.685,0.734
2012-01-04 01:00:00,0.946,0.885,0.832,0.929,0.707,0.706
2012-01-04 02:00:00,0.946,0.874,0.823,0.929,0.735,0.604
2012-01-04 03:00:00,0.942,0.845,0.811,0.929,0.742,0.501
2012-01-04 04:00:00,0.936,0.786,0.8,0.927,0.748,0.429
2012-01-04 05:00:00,0.921,0.71,0.79,0.926,0.75,0.376
2012-01-04 06:00:00,0.907,0.709,0.785,0.928,0.742,0.353
2012-01-04 07:00:00,0.888,0.72,0.784,0.93,0.734,0.345
2012-01-04 08:00:00,0.873,0.723,0.79,0.931,0.732,0.344
2012-01-04 09:00:00,0.86,0.752,0.8,0.932,0.73,0.359
2012-01-04 10:00:00,0.856,0.776,0.81,0.932,0.733,0.351
2012-01-04 11:00:00,0.862,0.775,0.765,0.932,0.736,0.267
2012-01-04 12:00:00,0.872,0.82,0.785,0.933,0.738,0.268
2012-01-04 13:00:00,0.881,0.861,0.811,0.933,0.742,0.293
2012-01-04 14:00:00,0.889,0.886,0.811,0.933,0.741,0.349
2012-01-04 15:00:00,0.896,0.898,0.818,0.933,0.736,0.46
2012-01-04 16:00:00,0.907,0.881,0.81,0.933,0.729,0.557
2012-01-04 17:00:00,0.917,0.871,0.808,0.933,0.722,0.571
2012-01-04 18:00:00,0.923,0.867,0.814,0.933,0.717,0.534
2012-01-04 19:00:00,0.926,0.876,0.827,0.933,0.716,0.536
2012-01-04 20:00:00,0.931,0.879,0.839,0.933,0.714,0.533
2012-01-04 21:00:00,0.929,0.883,0.848,0.933,0.712,0.551
2012-01-04 22:00:00,0.924,0.882,0.856,0.933,0.701,0.53
2012-01-04 23:00:00,0.914,0.886,0.859,0.933,0.67,0.535
2012-01-05 00:00:00,0.913,0.882,0.861,0.933,0.648,0.503
2012-01-05 01:00:00,0.909,0.867,0.859,0.933,0.617,0.44
2012-01-05 02:00:00,0.911,0.868,0.859,0.933,0.591,0.445
2012-01-05 03:00:00,0.913,0.885,0.857,0.933,0.572,0.456
2012-01-05 04:00:00,0.923,0.899,0.856,0.933,0.561,0.461
2012-01-05 05:00:00,0.933,0.906,0.855,0.933,0.543,0.518
2012-01-05 06:00:00,0.938,0.911,0.855,0.931,0.532,0.66
2012-01-05 07:00:00,0.945,0.913,0.854,0.929,0.498,0.827
2012-01-05 08:00:00,0.947,0.914,0.848,0.927,0.471,0.924
2012-01-05 09:00:00,0.95,0.902,0.843,0.923,0.45,0.944
2012-01-05 10:00:00,0.949,0.905,0.837,0.921,0.442,0.949
2012-01-05 11:00:00,0.949,0.912,0.826,0.91,0.431,0.939
2012-01-05 12:00:00,0.946,0.908,0.829,0.909,0.426,0.946
2012-01-05 13:00:00,0.945,0.896,0.835,0.901,0.441,0.937
2012-01-05 14:00:00,0.942,0.886,0.847,0.896,0.453,0.922
2012-01-05 15:00:00,0.924,0.892,0.85,0.882,0.456,0.911
2012-01-05 16:00:00,0.886,0.897,0.853,0.848,0.463,0.89
2012-01-05 17:00:00,0.84,0.899,0.856,0.799,0.475,0.841
2012-01-05 18:00:00,0.789,0.901,0.858,0.794,0.494,0.822
2012-01-05 19:00:00,0.735,0.905,0.863,0.792,0.506,0.846
2012-01-05 20:00:00,0.678,0.911,0.861,0.789,0.515,0.852
2012-01-05 21:00:00,0.619,0.915,0.855,0.748,0.519,0.764
2012-01-05 22:00:00,0.573,0.916,0.85,0.682,0.53,0.731
2012-01-05 23:00:00,0.533,0.914,0.829,0.614,0.539,0.776
2012-01-06 00:00:00,0.515,0.914,0.824,0.506,0.541,0.787
2012-01-06 01:00:00,0.521,0.911,0.817,0.401,0.554,0.743
2012-01-06 02:00:00,0.535,0.912,0.8,0.286,0.557,0.683
2012-01-06 03:00:00,0.532,0.915,0.78,0.209,0.565,0.622
2012-01-06 04:00:00,0.529,0.914,0.768,0.152,0.573,0.619
2012-01-06 05:00:00,0.532,0.913,0.752,0.086,0.572,0.679
2012-01-06 06:00:00,0.543,0.911,0.73,0.034,0.563,0.725
2012-01-06 07:00:00,0.56,0.907,0.698,0.021,0.538,0.734
2012-01-06 08:00:00,0.572,0.902,0.659,0.032,0.512,0.733
2012-01-06 09:00:00,0.573,0.897,0.619,0.049,0.487,0.737
2012-01-06 10:00:00,0.561,0.894,0.577,0.065,0.465,0.736
2012-01-06 11:00:00,0.547,0.833,0.438,0.156,0.445,0.72
2012-01-06 12:00:00,0.564,0.865,0.478,0.253,0.436,0.81
2012-01-06 13:00:00,0.583,0.871,0.471,0.359,0.433,0.841
2012-01-06 14:00:00,0.6,0.864,0.469,0.408,0.448,0.848
2012-01-06 15:00:00,0.595,0.848,0.478,0.46,0.471,0.872
2012-01-06 16:00:00,0.587,0.822,0.46,0.516,0.488,0.884
2012-01-06 17:00:00,0.581,0.814,0.445,0.544,0.51,0.889
2012-01-06 18:00:00,0.562,0.795,0.418,0.588,0.546,0.928
2012-01-06 19:00:00,0.543,0.758,0.401,0.586,0.58,0.943
2012-01-06 20:00:00,0.529,0.719,0.414,0.563,0.599,0.935
2012-01-06 21:00:00,0.526,0.692,0.448,0.525,0.607,0.916
2012-01-06 22:00:00,0.504,0.676,0.481,0.506,0.607,0.897
2012-01-06 23:00:00,0.478,0.631,0.553,0.569,0.579,0.859
2012-01-07 00:00:00,0.464,0.629,0.589,0.509,0.545,0.845
2012-01-07 01:00:00,0.45,0.637,0.611,0.458,0.513,0.85
2012-01-07 02:00:00,0.443,0.617,0.625,0.465,0.477,0.825
2012-01-07 03:00:00,0.458,0.599,0.64,0.547,0.432,0.768
2012-01-07 04:00:00,0.484,0.591,0.655,0.666,0.373,0.683
2012-01-07 05:00:00,0.504,0.6,0.664,0.752,0.314,0.563
2012-01-07 06:00:00,0.515,0.608,0.669,0.803,0.265,0.452
2012-01-07 07:00:00,0.527,0.62,0.68,0.826,0.219,0.376
2012-01-07 08:00:00,0.53,0.625,0.687,0.843,0.191,0.265
2012-01-07 09:00:00,0.523,0.662,0.691,0.845,0.167,0.183
2012-01-07 10:00:00,0.529,0.676,0.696,0.839,0.146,0.111
2012-01-07 11:00:00,0.542,0.717,0.686,0.824,0.136,0.068
2012-01-07 12:00:00,0.558,0.772,0.728,0.804,0.124,0.088
2012-01-07 13:00:00,0.568,0.788,0.748,0.775,0.123,0.164
2012-01-07 14:00:00,0.567,0.737,0.743,0.74,0.124,0.159
2012-01-07 15:00:00,0.576,0.751,0.738,0.712,0.127,0.148
2012-01-07 16:00:00,0.579,0.765,0.723,0.706,0.128,0.178
2012-01-07 17:00:00,0.572,0.764,0.717,0.706,0.127,0.231
2012-01-07 18:00:00,0.559,0.766,0.705,0.691,0.127,0.25
2012-01-07 19:00:00,0.541,0.752,0.701,0.683,0.127,0.259
2012-01-07 20:00:00,0.521,0.74,0.69,0.672,0.124,0.234
2012-01-07 21:00:00,0.502,0.737,0.678,0.649,0.118,0.214
2012-01-07 22:00:00,0.494,0.741,0.659,0.616,0.114,0.214
2012-01-07 23:00:00,0.501,0.751,0.664,0.592,0.106,0.206
2012-01-08 00:00:00,0.503,0.743,0.646,0.541,0.107,0.223
2012-01-08 01:00:00,0.501,0.744,0.636,0.515,0.107,0.249
2012-01-08 02:00:00,0.493,0.749,0.626,0.511,0.106,0.259
2012-01-08 03:00:00,0.493,0.73,0.624,0.489,0.102,0.27
2012-01-08 04:00:00,0.474,0.714,0.609,0.483,0.098,0.318
2012-01-08 05:00:00,0.444,0.724,0.598,0.462,0.091,0.406
2012-01-08 06:00:00,0.404,0.718,0.585,0.457,0.095,0.46
2012-01-08 07:00:00,0.354,0.689,0.583,0.435,0.102,0.465
2012-01-08 08:00:00,0.294,0.648,0.571,0.441,0.113,0.471
2012-01-08 09:00:00,0.228,0.617,0.557,0.432,0.123,0.465
2012-01-08 10:00:00,0.185,0.609,0.541,0.416,0.132,0.426
2012-01-08 11:00:00,0.167,0.569,0.477,0.354,0.137,0.305
2012-01-08 12:00:00,0.159,0.611,0.501,0.295,0.13,0.425
2012-01-08 13:00:00,0.155,0.561,0.506,0.268,0.141,0.367
2012-01-08 14:00:00,0.156,0.578,0.505,0.232,0.156,0.316
2012-01-08 15:00:00,0.167,0.594,0.509,0.224,0.168,0.259
2012-01-08 16:00:00,0.178,0.562,0.48,0.227,0.172,0.243
2012-01-08 17:00:00,0.179,0.541,0.457,0.209,0.179,0.222
2012-01-08 18:00:00,0.182,0.538,0.427,0.187,0.188,0.205
2012-01-08 19:00:00,0.196,0.533,0.4,0.174,0.183,0.184
2012-01-08 20:00:00,0.224,0.524,0.37,0.156,0.17,0.165
2012-01-08 21:00:00,0.247,0.518,0.332,0.138,0.155,0.16
2012-01-08 22:00:00,0.245,0.518,0.308,0.117,0.136,0.174
2012-01-08 23:00:00,0.236,0.565,0.306,0.106,0.118,0.184
2012-01-09 00:00:00,0.23,0.564,0.276,0.081,0.112,0.191
2012-01-09 01:00:00,0.221,0.554,0.263,0.062,0.1,0.198
2012-01-09 02:00:00,0.216,0.56,0.257,0.05,0.084,0.192
2012-01-09 03:00:00,0.21,0.544,0.235,0.044,0.066,0.193
2012-01-09 04:00:00,0.213,0.538,0.219,0.049,0.051,0.202
2012-01-09 05:00:00,0.222,0.541,0.195,0.056,0.039,0.217
2012-01-09 06:00:00,0.218,0.524,0.17,0.064,0.03,0.232
2012-01-09 07:00:00,0.207,0.475,0.165,0.072,0.027,0.23
2012-01-09 08:00:00,0.187,0.423,0.171,0.082,0.028,0.237
2012-01-09 09:00:00,0.155,0.382,0.188,0.094,0.035,0.25
2012-01-09 10:00:00,0.131,0.433,0.221,0.115,0.045,0.282
2012-01-09 11:00:00,0.139,0.339,0.206,0.127,0.078,0.216
2012-01-09 12:00:00,0.158,0.393,0.255,0.159,0.093,0.276
2012-01-09 13:00:00,0.166,0.387,0.294,0.184,0.112,0.337
2012-01-09 14:00:00,0.153,0.338,0.333,0.219,0.137,0.342
2012-01-09 15:00:00,0.151,0.329,0.369,0.253,0.168,0.398
2012-01-09 16:00:00,0.15,0.332,0.401,0.283,0.19,0.368
2012-01-09 17:00:00,0.137,0.368,0.434,0.286,0.207,0.325
2012-01-09 18:00:00,0.132,0.401,0.462,0.261,0.217,0.268
2012-01-09 19:00:00,0.134,0.43,0.502,0.236,0.222,0.221
2012-01-09 20:00:00,0.143,0.445,0.537,0.211,0.212,0.179
2012-01-09 21:00:00,0.161,0.458,0.568,0.185,0.19,0.128
2012-01-09 22:00:00,0.188,0.483,0.596,0.158,0.179,0.083
2012-01-09 23:00:00,0.219,0.494,0.609,0.132,0.183,0.065
2012-01-10 00:00:00,0.242,0.567,0.63,0.109,0.196,0.07
2012-01-10 01:00:00,0.252,0.609,0.64,0.087,0.199,0.074
2012-01-10 02:00:00,0.254,0.638,0.642,0.07,0.201,0.068
2012-01-10 03:00:00,0.262,0.699,0.617,0.054,0.194,0.054
2012-01-10 04:00:00,0.256,0.744,0.575,0.041,0.185,0.052
2012-01-10 05:00:00,0.248,0.77,0.526,0.027,0.17,0.066
2012-01-10 06:00:00,0.239,0.791,0.486,0.018,0.166,0.092
2012-01-10 07:00:00,0.236,0.816,0.458,0.014,0.163,0.122
2012-01-10 08:00:00,0.234,0.852,0.432,0.014,0.164,0.176
2012-01-10 09:00:00,0.228,0.854,0.403,0.013,0.168,0.252
2012-01-10 10:00:00,0.22,0.839,0.369,0.011,0.183,0.371
2012-01-10 11:00:00,0.229,0.814,0.249,0.005,0.231,0.377
2012-01-10 12:00:00,0.252,0.793,0.26,0.011,0.27,0.494
2012-01-10 13:00:00,0.263,0.73,0.253,0.029,0.319,0.594
2012-01-10 14:00:00,0.256,0.686,0.244,0.044,0.382,0.607
2012-01-10 15:00:00,0.25,0.637,0.243,0.062,0.435,0.542
2012-01-10 16:00:00,0.243,0.601,0.23,0.105,0.471,0.493
2012-01-10 17:00:00,0.24,0.598,0.258,0.147,0.502,0.468
2012-01-10 18:00:00,0.239,0.566,0.279,0.18,0.516,0.47
2012-01-10 19:00:00,0.249,0.527,0.29,0.201,0.496,0.491
2012-01-10 20:00:00,0.268,0.463,0.303,0.231,0.474,0.519
2012-01-10 21:00:00,0.28,0.415,0.314,0.277,0.458,0.506
2012-01-10 22:00:00,0.279,0.387,0.319,0.33,0.443,0.453
2012-01-10 23:00:00,0.273,0.361,0.338,0.406,0.442,0.395
2012-01-11 00:00:00,0.266,0.337,0.351,0.454,0.44,0.394
2012-01-11 01:00:00,0.262,0.282,0.37,0.499,0.445,0.373
2012-01-11 02:00:00,0.269,0.238,0.389,0.524,0.455,0.339
2012-01-11 03:00:00,0.29,0.241,0.404,0.549,0.481,0.293
2012-01-11 04:00:00,0.305,0.282,0.42,0.562,0.504,0.232
2012-01-11 05:00:00,0.337,0.325,0.44,0.628,0.516,0.192
2012-01-11 06:00:00,0.391,0.353,0.452,0.716,0.532,0.17
2012-01-11 07:00:00,0.448,0.384,0.463,0.785,0.566,0.135
2012-01-11 08:00:00,0.499,0.408,0.475,0.841,0.592,0.095
2012-01-11 09:00:00,0.522,0.433,0.49,0.876,0.609,0.062
2012-01-11 10:00:00,0.575,0.462,0.5,0.902,0.615,0.046
2012-01-11 11:00:00,0.649,0.421,0.467,0.914,0.647,0.03
2012-01-11 12:00:00,0.713,0.497,0.472,0.921,0.624,0.04
2012-01-11 13:00:00,0.761,0.572,0.467,0.917,0.602,0.071
2012-01-11 14:00:00,0.801,0.596,0.447,0.915,0.599,0.115
2012-01-11 15:00:00,0.832,0.624,0.428,0.92,0.627,0.151
2012-01-11 16:00:00,0.846,0.603,0.394,0.913,0.639,0.197
2012-01-11 17:00:00,0.853,0.614,0.385,0.899,0.666,0.22
2012-01-11 18:00:00,0.837,0.642,0.384,0.885,0.686,0.236
2012-01-11 19:00:00,0.807,0.648,0.386,0.882,0.675,0.298
2012-01-11 20:00:00,0.764,0.641,0.384,0.848,0.679,0.335
2012-01-11 21:00:00,0.714,0.642,0.385,0.792,0.67,0.365
2012-01-11 22:00:00,0.669,0.607,0.396,0.784,0.662,0.419
2012-01-11 23:00:00,0.636,0.528,0.42,0.747,0.618,0.39
2012-01-12 00:00:00,0.612,0.565,0.453,0.666,0.626,0.37
2012-01-12 01:00:00,0.592,0.58,0.486,0.621,0.619,0.326
2012-01-12 02:00:00,0.58,0.564,0.525,0.626,0.618,0.321
2012-01-12 03:00:00,0.6,0.535,0.561,0.659,0.603,0.284
2012-01-12 04:00:00,0.618,0.527,0.601,0.745,0.587,0.24
2012-01-12 05:00:00,0.649,0.528,0.641,0.816,0.573,0.213
2012-01-12 06:00:00,0.688,0.556,0.678,0.873,0.551,0.203
2012-01-12 07:00:00,0.738,0.601,0.707,0.897,0.523,0.185
2012-01-12 08:00:00,0.796,0.668,0.74,0.907,0.505,0.186
2012-01-12 09:00:00,0.846,0.717,0.765,0.919,0.522,0.17
2012-01-12 10:00:00,0.884,0.758,0.791,0.926,0.546,0.145
2012-01-12 11:00:00,0.908,0.649,0.739,0.929,0.559,0.101
2012-01-12 12:00:00,0.926,0.724,0.777,0.933,0.568,0.124
2012-01-12 13:00:00,0.932,0.765,0.802,0.933,0.576,0.166
2012-01-12 14:00:00,0.937,0.781,0.821,0.933,0.578,0.251
2012-01-12 15:00:00,0.94,0.831,0.835,0.933,0.594,0.338
2012-01-12 16:00:00,0.942,0.858,0.843,0.933,0.636,0.427
2012-01-12 17:00:00,0.944,0.872,0.842,0.933,0.668,0.485
2012-01-12 18:00:00,0.947,0.882,0.831,0.923,0.695,0.532
2012-01-12 19:00:00,0.947,0.89,0.813,0.924,0.725,0.576
2012-01-12 20:00:00,0.946,0.899,0.791,0.877,0.758,0.595
2012-01-12 21:00:00,0.945,0.906,0.765,0.93,0.774,0.632
2012-01-12 22:00:00,0.944,0.909,0.748,0.932,0.777,0.684
2012-01-12 23:00:00,0.943,0.895,0.702,0.929,0.771,0.774
2012-01-13 00:00:00,0.939,0.886,0.721,0.927,0.767,0.858
2012-01-13 01:00:00,0.94,0.868,0.73,0.925,0.767,0.886
2012-01-13 02:00:00,0.937,0.872,0.736,0.922,0.758,0.836
2012-01-13 03:00:00,0.934,0.882,0.736,0.918,0.744,0.797
2012-01-13 04:00:00,0.925,0.88,0.732,0.919,0.744,0.783
2012-01-13 05:00:00,0.922,0.876,0.729,0.918,0.751,0.726
2012-01-13 06:00:00,0.912,0.873,0.731,0.913,0.772,0.627
2012-01-13 07:00:00,0.898,0.888,0.741,0.906,0.793,0.578
2012-01-13 08:00:00,0.882,0.891,0.748,0.9,0.823,0.635
2012-01-13 09:00:00,0.853,0.893,0.753,0.895,0.84,0.681
2012-01-13 10:00:00,0.848,0.885,0.759,0.888,0.842,0.613
2012-01-13 11:00:00,0.853,0.829,0.672,0.782,0.834,0.6
2012-01-13 12:00:00,0.848,0.868,0.672,0.823,0.842,0.639
2012-01-13 13:00:00,0.841,0.89,0.719,0.798,0.864,0.717
2012-01-13 14:00:00,0.836,0.894,0.734,0.833,0.88,0.735
2012-01-13 15:00:00,0.836,0.902,0.754,0.815,0.881,0.839
2012-01-13 16:00:00,0.845,0.894,0.734,0.809,0.879,0.813
2012-01-13 17:00:00,0.848,0.893,0.718,0.783,0.876,0.751
2012-01-13 18:00:00,0.848,0.886,0.704,0.715,0.868,0.759
2012-01-13 19:00:00,0.852,0.878,0.699,0.623,0.857,0.746
2012-01-13 20:00:00,0.854,0.87,0.696,0.602,0.849,0.727
2012-01-13 21:00:00,0.852,0.879,0.692,0.652,0.843,0.708
2012-01-13 22:00:00,0.842,0.881,0.691,0.723,0.836,0.687
2012-01-13 23:00:00,0.828,0.877,0.688,0.803,0.842,0.731
2012-01-14 00:00:00,0.827,0.886,0.676,0.788,0.815,0.688
2012-01-14 01:00:00,0.811,0.896,0.666,0.75,0.799,0.66
2012-01-14 02:00:00,0.802,0.9,0.647,0.725,0.793,0.718
2012-01-14 03:00:00,0.804,0.906,0.622,0.724,0.781,0.754
2012-01-14 04:00:00,0.804,0.906,0.589,0.701,0.761,0.778
2012-01-14 05:00:00,0.807,0.905,0.551,0.706,0.739,0.833
2012-01-14 06:00:00,0.802,0.899,0.512,0.689,0.727,0.861
2012-01-14 07:00:00,0.801,0.888,0.484,0.685,0.694,0.868
2012-01-14 08:00:00,0.797,0.882,0.454,0.686,0.669,0.863
2012-01-14 09:00:00,0.794,0.871,0.426,0.695,0.64,0.827
2012-01-14 10:00:00,0.803,0.853,0.39,0.722,0.605,0.708
2012-01-14 11:00:00,0.828,0.824,0.27,0.62,0.492,0.554
2012-01-14 12:00:00,0.835,0.857,0.283,0.619,0.455,0.718
2012-01-14 13:00:00,0.82,0.873,0.293,0.624,0.447,0.829
2012-01-14 14:00:00,0.795,0.871,0.289,0.666,0.45,0.867
2012-01-14 15:00:00,0.784,0.863,0.289,0.742,0.437,0.881
2012-01-14 16:00:00,0.786,0.839,0.292,0.731,0.411,0.839
2012-01-14 17:00:00,0.784,0.843,0.305,0.713,0.378,0.818
2012-01-14 18:00:00,0.773,0.826,0.31,0.687,0.339,0.818
2012-01-14 19:00:00,0.756,0.815,0.309,0.663,0.296,0.791
2012-01-14 20:00:00,0.739,0.813,0.296,0.653,0.265,0.764
2012-01-14 21:00:00,0.717,0.796,0.272,0.66,0.239,0.752
2012-01-14 22:00:00,0.693,0.746,0.246,0.664,0.212,0.742
2012-01-14 23:00:00,0.675,0.741,0.239,0.604,0.192,0.752
2012-01-15 00:00:00,0.661,0.694,0.212,0.62,0.174,0.67
2012-01-15 01:00:00,0.658,0.679,0.191,0.606,0.163,0.541
2012-01-15 02:00:00,0.654,0.665,0.17,0.614,0.152,0.499
2012-01-15 03:00:00,0.65,0.67,0.158,0.617,0.147,0.521
2012-01-15 04:00:00,0.626,0.622,0.147,0.617,0.138,0.538
2012-01-15 05:00:00,0.594,0.614,0.141,0.609,0.132,0.552
2012-01-15 06:00:00,0.555,0.587,0.134,0.594,0.129,0.555
2012-01-15 07:00:00,0.52,0.572,0.123,0.556,0.129,0.562
2012-01-15 08:00:00,0.479,0.535,0.108,0.487,0.131,0.579
2012-01-15 09:00:00,0.444,0.531,0.098,0.47,0.14,0.582
2012-01-15 10:00:00,0.44,0.576,0.085,0.418,0.149,0.732
2012-01-15 11:00:00,0.456,0.589,0.054,0.29,0.175,0.669
2012-01-15 12:00:00,0.456,0.619,0.049,0.303,0.17,0.789
2012-01-15 13:00:00,0.435,0.601,0.046,0.326,0.167,0.836
2012-01-15 14:00:00,0.393,0.596,0.048,0.336,0.17,0.858
2012-01-15 15:00:00,0.355,0.499,0.05,0.367,0.179,0.758
2012-01-15 16:00:00,0.346,0.47,0.061,0.399,0.186,0.615
2012-01-15 17:00:00,0.33,0.482,0.08,0.381,0.196,0.569
2012-01-15 18:00:00,0.297,0.468,0.088,0.33,0.209,0.55
2012-01-15 19:00:00,0.257,0.43,0.092,0.279,0.222,0.541
2012-01-15 20:00:00,0.216,0.377,0.088,0.231,0.241,0.515
2012-01-15 21:00:00,0.176,0.343,0.083,0.201,0.261,0.483
2012-01-15 22:00:00,0.144,0.321,0.08,0.188,0.282,0.482
2012-01-15 23:00:00,0.125,0.349,0.079,0.174,0.322,0.496
2012-01-16 00:00:00,0.124,0.311,0.085,0.19,0.323,0.492
2012-01-16 01:00:00,0.124,0.266,0.096,0.189,0.316,0.439
2012-01-16 02:00:00,0.123,0.222,0.102,0.192,0.32,0.418
2012-01-16 03:00:00,0.125,0.178,0.102,0.208,0.316,0.37
2012-01-16 04:00:00,0.116,0.144,0.102,0.208,0.314,0.321
2012-01-16 05:00:00,0.112,0.121,0.104,0.224,0.309,0.293
2012-01-16 06:00:00,0.113,0.096,0.106,0.232,0.305,0.266
2012-01-16 07:00:00,0.118,0.082,0.113,0.257,0.308,0.229
2012-01-16 08:00:00,0.126,0.071,0.12,0.286,0.303,0.191
2012-01-16 09:00:00,0.13,0.076,0.124,0.31,0.301,0.171
2012-01-16 10:00:00,0.139,0.091,0.121,0.293,0.291,0.166
2012-01-16 11:00:00,0.154,0.093,0.114,0.299,0.299,0.13
2012-01-16 12:00:00,0.164,0.126,0.107,0.253,0.274,0.14
2012-01-16 13:00:00,0.161,0.173,0.115,0.226,0.26,0.16
2012-01-16 14:00:00,0.133,0.194,0.116,0.218,0.248,0.192
2012-01-16 15:00:00,0.122,0.211,0.117,0.221,0.239,0.174
2012-01-16 16:00:00,0.128,0.238,0.13,0.235,0.234,0.173
