hour,PL,DE,LT,SE
2012-06-30 15:00:00,0.672,0.541,0.4,0.626
2012-06-30 16:00:00,0.722,0.636,0.516,0.654
2012-06-30 17:00:00,0.806,0.676,0.6,0.697
2012-06-30 18:00:00,0.856,0.703,0.738,0.733
2012-06-30 19:00:00,0.839,0.716,0.881,0.736
2012-06-30 20:00:00,0.804,0.731,0.914,0.73
2012-06-30 21:00:00,0.855,0.746,0.92,0.755
2012-06-30 22:00:00,0.921,0.766,0.947,0.783
2012-06-30 23:00:00,0.949,0.79,0.95,0.777
2012-07-01 00:00:00,0.947,0.827,0.95,0.781
2012-07-01 01:00:00,0.919,0.847,0.949,0.792
2012-07-01 02:00:00,0.881,0.847,0.947,0.768
2012-07-01 03:00:00,0.889,0.831,0.943,0.729
2012-07-01 04:00:00,0.877,0.82,0.905,0.694
2012-07-01 05:00:00,0.715,0.804,0.892,0.557
2012-07-01 06:00:00,0.522,0.784,0.923,0.415
2012-07-01 07:00:00,0.427,0.773,0.932,0.355
2012-07-01 08:00:00,0.294,0.757,0.934,0.325
2012-07-01 09:00:00,0.167,0.727,0.886,0.333
2012-07-01 10:00:00,0.146,0.682,0.75,0.375
2012-07-01 11:00:00,0.225,0.563,0.499,0.395
2012-07-01 12:00:00,0.272,0.586,0.365,0.398
2012-07-01 13:00:00,0.226,0.586,0.229,0.33
2012-07-01 14:00:00,0.188,0.599,0.128,0.298
2012-07-01 15:00:00,0.176,0.601,0.16,0.3
2012-07-01 16:00:00,0.181,0.57,0.146,0.293
2012-07-01 17:00:00,0.206,0.531,0.172,0.329
2012-07-01 18:00:00,0.238,0.514,0.222,0.408
2012-07-01 19:00:00,0.202,0.516,0.247,0.409
2012-07-01 20:00:00,0.12,0.495,0.228,0.367
2012-07-01 21:00:00,0.087,0.451,0.194,0.343
2012-07-01 22:00:00,0.072,0.411,0.221,0.321
2012-07-01 23:00:00,0.02,0.335,0.115,0.285
2012-07-02 00:00:00,0.0,0.298,0.112,0.246
2012-07-02 01:00:00,0.004,0.289,0.027,0.237
2012-07-02 02:00:00,0.01,0.335,0.015,0.248
2012-07-02 03:00:00,0.076,0.489,0.0,0.269
2012-07-02 04:00:00,0.204,0.607,0.0,0.346
2012-07-02 05:00:00,0.364,0.582,0.031,0.47
2012-07-02 06:00:00,0.434,0.554,0.127,0.492
2012-07-02 07:00:00,0.599,0.543,0.176,0.537
2012-07-02 08:00:00,0.736,0.563,0.355,0.63
2012-07-02 09:00:00,0.739,0.652,0.533,0.657
2012-07-02 10:00:00,0.641,0.729,0.583,0.61
2012-07-02 11:00:00,0.334,0.641,0.421,0.523
2012-07-02 12:00:00,0.314,0.639,0.308,0.528
2012-07-02 13:00:00,0.259,0.69,0.351,0.539
2012-07-02 14:00:00,0.259,0.742,0.486,0.638
2012-07-02 15:00:00,0.272,0.763,0.344,0.693
2012-07-02 16:00:00,0.403,0.729,0.281,0.737
2012-07-02 17:00:00,0.403,0.723,0.351,0.661
2012-07-02 18:00:00,0.414,0.749,0.462,0.652
2012-07-02 19:00:00,0.52,0.773,0.262,0.691
2012-07-02 20:00:00,0.641,0.792,0.181,0.715
2012-07-02 21:00:00,0.68,0.789,0.38,0.723
2012-07-02 22:00:00,0.683,0.769,0.517,0.673
2012-07-02 23:00:00,0.639,0.784,0.624,0.609
2012-07-03 00:00:00,0.377,0.82,0.398,0.474
2012-07-03 01:00:00,0.27,0.808,0.3,0.428
2012-07-03 02:00:00,0.31,0.762,0.551,0.579
2012-07-03 03:00:00,0.496,0.69,0.836,0.692
2012-07-03 04:00:00,0.779,0.542,0.436,0.545
2012-07-03 05:00:00,0.589,0.351,0.484,0.405
2012-07-03 06:00:00,0.277,0.251,0.622,0.472
2012-07-03 07:00:00,0.259,0.28,0.392,0.544
2012-07-03 08:00:00,0.394,0.344,0.256,0.601
2012-07-03 09:00:00,0.418,0.424,0.375,0.568
2012-07-03 10:00:00,0.325,0.504,0.45,0.523
2012-07-03 11:00:00,0.207,0.489,0.257,0.398
2012-07-03 12:00:00,0.172,0.431,0.144,0.392
2012-07-03 13:00:00,0.13,0.296,0.113,0.377
2012-07-03 14:00:00,0.086,0.216,0.119,0.367
2012-07-03 15:00:00,0.082,0.192,0.148,0.387
2012-07-03 16:00:00,0.03,0.177,0.151,0.344
2012-07-03 17:00:00,0.006,0.141,0.063,0.291
2012-07-03 18:00:00,0.004,0.13,0.027,0.272
2012-07-03 19:00:00,0.001,0.145,0.039,0.27
2012-07-03 20:00:00,0.008,0.162,0.023,0.273
2012-07-03 21:00:00,0.008,0.173,0.033,0.264
2012-07-03 22:00:00,0.0,0.218,0.023,0.25
2012-07-03 23:00:00,0.007,0.276,0.023,0.247
2012-07-04 00:00:00,0.003,0.319,0.015,0.225
2012-07-04 01:00:00,0.0,0.339,0.0,0.186
2012-07-04 02:00:00,0.006,0.323,0.0,0.158
2012-07-04 03:00:00,0.007,0.276,0.0,0.133
2012-07-04 04:00:00,0.054,0.263,0.0,0.117
2012-07-04 05:00:00,0.148,0.317,0.0,0.118
2012-07-04 06:00:00,0.262,0.344,0.005,0.156
2012-07-04 07:00:00,0.386,0.312,0.003,0.178
2012-07-04 08:00:00,0.421,0.269,0.025,0.167
2012-07-04 09:00:00,0.397,0.247,0.053,0.135
2012-07-04 10:00:00,0.393,0.239,0.092,0.108
2012-07-04 11:00:00,0.231,0.173,0.141,0.053
2012-07-04 12:00:00,0.219,0.15,0.153,0.056
2012-07-04 13:00:00,0.25,0.125,0.106,0.08
2012-07-04 14:00:00,0.29,0.106,0.11,0.107
2012-07-04 15:00:00,0.298,0.106,0.183,0.102
2012-07-04 16:00:00,0.284,0.117,0.238,0.096
2012-07-04 17:00:00,0.277,0.144,0.364,0.091
2012-07-04 18:00:00,0.301,0.208,0.508,0.081
2012-07-04 19:00:00,0.358,0.256,0.621,0.082
2012-07-04 20:00:00,0.4,0.249,0.595,0.107
2012-07-04 21:00:00,0.373,0.31,0.624,0.116
2012-07-04 22:00:00,0.392,0.378,0.693,0.115
2012-07-04 23:00:00,0.447,0.29,0.692,0.133
2012-07-05 00:00:00,0.412,0.299,0.745,0.13
2012-07-05 01:00:00,0.437,0.329,0.738,0.155
2012-07-05 02:00:00,0.505,0.348,0.664,0.205
2012-07-05 03:00:00,0.52,0.348,0.549,0.251
2012-07-05 04:00:00,0.465,0.338,0.5,0.268
2012-07-05 05:00:00,0.436,0.331,0.432,0.285
2012-07-05 06:00:00,0.424,0.35,0.336,0.31
2012-07-05 07:00:00,0.389,0.357,0.305,0.313
2012-07-05 08:00:00,0.382,0.412,0.284,0.316
2012-07-05 09:00:00,0.394,0.486,0.233,0.327
2012-07-05 10:00:00,0.359,0.486,0.198,0.316
2012-07-05 11:00:00,0.297,0.394,0.103,0.243
2012-07-05 12:00:00,0.237,0.406,0.091,0.227
2012-07-05 13:00:00,0.223,0.446,0.071,0.239
2012-07-05 14:00:00,0.24,0.494,0.042,0.278
2012-07-05 15:00:00,0.266,0.515,0.049,0.317
2012-07-05 16:00:00,0.31,0.521,0.061,0.35
2012-07-05 17:00:00,0.304,0.541,0.061,0.346
2012-07-05 18:00:00,0.256,0.563,0.048,0.328
2012-07-05 19:00:00,0.202,0.606,0.032,0.298
2012-07-05 20:00:00,0.157,0.651,0.026,0.276
2012-07-05 21:00:00,0.161,0.714,0.017,0.285
2012-07-05 22:00:00,0.183,0.751,0.005,0.303
2012-07-05 23:00:00,0.214,0.764,0.028,0.332
2012-07-06 00:00:00,0.16,0.723,0.029,0.272
2012-07-06 01:00:00,0.082,0.663,0.022,0.184
2012-07-06 02:00:00,0.042,0.595,0.006,0.143
2012-07-06 03:00:00,0.02,0.57,0.002,0.129
2012-07-06 04:00:00,0.019,0.595,0.013,0.124
2012-07-06 05:00:00,0.02,0.565,0.037,0.135
2012-07-06 06:00:00,0.038,0.564,0.037,0.162
2012-07-06 07:00:00,0.055,0.614,0.026,0.178
2012-07-06 08:00:00,0.043,0.646,0.012,0.166
2012-07-06 09:00:00,0.042,0.661,0.001,0.16
2012-07-06 10:00:00,0.03,0.665,0.002,0.132
2012-07-06 11:00:00,0.03,0.691,0.008,0.116
2012-07-06 12:00:00,0.048,0.711,0.003,0.11
2012-07-06 13:00:00,0.07,0.705,0.0,0.127
2012-07-06 14:00:00,0.068,0.644,0.0,0.13
2012-07-06 15:00:00,0.062,0.57,0.0,0.127
2012-07-06 16:00:00,0.063,0.504,0.0,0.116
2012-07-06 17:00:00,0.063,0.466,0.012,0.109
2012-07-06 18:00:00,0.056,0.448,0.025,0.106
2012-07-06 19:00:00,0.06,0.461,0.044,0.1
2012-07-06 20:00:00,0.121,0.519,0.051,0.14
2012-07-06 21:00:00,0.175,0.57,0.003,0.187
2012-07-06 22:00:00,0.15,0.589,0.0,0.184
2012-07-06 23:00:00,0.251,0.757,0.0,0.212
2012-07-07 00:00:00,0.195,0.774,0.0,0.183
2012-07-07 01:00:00,0.166,0.66,0.001,0.177
2012-07-07 02:00:00,0.174,0.691,0.006,0.199
2012-07-07 03:00:00,0.22,0.678,0.018,0.229
2012-07-07 04:00:00,0.351,0.676,0.049,0.278
2012-07-07 05:00:00,0.516,0.706,0.124,0.314
2012-07-07 06:00:00,0.656,0.734,0.233,0.402
2012-07-07 07:00:00,0.774,0.692,0.328,0.502
2012-07-07 08:00:00,0.86,0.633,0.42,0.571
2012-07-07 09:00:00,0.879,0.567,0.393,0.583
2012-07-07 10:00:00,0.862,0.555,0.395,0.592
2012-07-07 11:00:00,0.656,0.508,0.444,0.508
2012-07-07 12:00:00,0.591,0.483,0.429,0.427
2012-07-07 13:00:00,0.543,0.394,0.487,0.37
2012-07-07 14:00:00,0.491,0.35,0.504,0.285
2012-07-07 15:00:00,0.364,0.317,0.485,0.18
2012-07-07 16:00:00,0.263,0.298,0.59,0.107
2012-07-07 17:00:00,0.211,0.24,0.724,0.079
2012-07-07 18:00:00,0.197,0.161,0.664,0.063
2012-07-07 19:00:00,0.197,0.101,0.575,0.064
2012-07-07 20:00:00,0.042,0.079,0.42,0.056
2012-07-07 21:00:00,0.035,0.073,0.264,0.069
2012-07-07 22:00:00,0.037,0.069,0.259,0.087
2012-07-07 23:00:00,0.007,0.093,0.171,0.094
2012-07-08 00:00:00,0.002,0.077,0.037,0.094
2012-07-08 01:00:00,0.0,0.066,0.002,0.098
2012-07-08 02:00:00,0.0,0.047,0.0,0.102
2012-07-08 03:00:00,0.0,0.067,0.0,0.102
2012-07-08 04:00:00,0.0,0.088,0.0,0.106
2012-07-08 05:00:00,0.002,0.071,0.0,0.095
2012-07-08 06:00:00,0.01,0.047,0.0,0.114
2012-07-08 07:00:00,0.019,0.027,0.0,0.114
2012-07-08 08:00:00,0.021,0.016,0.0,0.12
2012-07-08 09:00:00,0.019,0.016,0.0,0.131
2012-07-08 10:00:00,0.023,0.023,0.0,0.121
2012-07-08 11:00:00,0.005,0.046,0.0,0.071
2012-07-08 12:00:00,0.011,0.083,0.0,0.06
2012-07-08 13:00:00,0.007,0.103,0.0,0.053
2012-07-08 14:00:00,0.024,0.11,0.0,0.055
2012-07-08 15:00:00,0.04,0.102,0.0,0.048
2012-07-08 16:00:00,0.061,0.07,0.0,0.047
2012-07-08 17:00:00,0.07,0.045,0.001,0.042
2012-07-08 18:00:00,0.061,0.039,0.0,0.035
2012-07-08 19:00:00,0.015,0.032,0.008,0.022
2012-07-08 20:00:00,0.006,0.028,0.034,0.018
2012-07-08 21:00:00,0.008,0.019,0.032,0.031
2012-07-08 22:00:00,0.032,0.007,0.033,0.058
2012-07-08 23:00:00,0.003,0.01,0.003,0.04
2012-07-09 00:00:00,0.03,0.01,0.043,0.074
2012-07-09 01:00:00,0.101,0.012,0.111,0.098
2012-07-09 02:00:00,0.168,0.041,0.115,0.078
2012-07-09 03:00:00,0.176,0.119,0.083,0.082
2012-07-09 04:00:00,0.193,0.201,0.059,0.102
2012-07-09 05:00:00,0.244,0.234,0.049,0.112
2012-07-09 06:00:00,0.241,0.249,0.105,0.104
2012-07-09 07:00:00,0.272,0.286,0.164,0.137
2012-07-09 08:00:00,0.396,0.345,0.14,0.185
2012-07-09 09:00:00,0.522,0.368,0.26,0.215
2012-07-09 10:00:00,0.554,0.385,0.395,0.233
2012-07-09 11:00:00,0.346,0.209,0.339,0.148
2012-07-09 12:00:00,0.345,0.132,0.288,0.186
2012-07-09 13:00:00,0.357,0.136,0.366,0.223
2012-07-09 14:00:00,0.343,0.192,0.507,0.221
2012-07-09 15:00:00,0.226,0.235,0.482,0.168
2012-07-09 16:00:00,0.138,0.33,0.321,0.131
2012-07-09 17:00:00,0.092,0.429,0.231,0.119
2012-07-09 18:00:00,0.049,0.444,0.18,0.105
2012-07-09 19:00:00,0.048,0.448,0.135,0.118
2012-07-09 20:00:00,0.061,0.475,0.099,0.135
2012-07-09 21:00:00,0.051,0.494,0.103,0.113
2012-07-09 22:00:00,0.047,0.5,0.102,0.087
2012-07-09 23:00:00,0.116,0.359,0.081,0.106
2012-07-10 00:00:00,0.149,0.386,0.059,0.119
2012-07-10 01:00:00,0.19,0.493,0.051,0.152
2012-07-10 02:00:00,0.257,0.55,0.067,0.182
2012-07-10 03:00:00,0.211,0.603,0.107,0.151
2012-07-10 04:00:00,0.171,0.636,0.15,0.132
2012-07-10 05:00:00,0.229,0.638,0.203,0.164
2012-07-10 06:00:00,0.313,0.574,0.25,0.185
2012-07-10 07:00:00,0.348,0.509,0.307,0.189
2012-07-10 08:00:00,0.272,0.485,0.376,0.192
2012-07-10 09:00:00,0.212,0.493,0.456,0.238
2012-07-10 10:00:00,0.255,0.538,0.263,0.274
2012-07-10 11:00:00,0.272,0.603,0.147,0.285
2012-07-10 12:00:00,0.341,0.717,0.196,0.387
2012-07-10 13:00:00,0.383,0.833,0.207,0.471
2012-07-10 14:00:00,0.414,0.871,0.286,0.521
2012-07-10 15:00:00,0.461,0.882,0.37,0.598
2012-07-10 16:00:00,0.483,0.879,0.601,0.65
2012-07-10 17:00:00,0.496,0.844,0.678,0.661
2012-07-10 18:00:00,0.502,0.779,0.664,0.684
2012-07-10 19:00:00,0.543,0.72,0.635,0.737
2012-07-10 20:00:00,0.616,0.699,0.582,0.775
2012-07-10 21:00:00,0.615,0.694,0.57,0.763
2012-07-10 22:00:00,0.591,0.703,0.515,0.765
2012-07-10 23:00:00,0.663,0.744,0.522,0.823
2012-07-11 00:00:00,0.624,0.702,0.557,0.786
2012-07-11 01:00:00,0.593,0.648,0.625,0.773
2012-07-11 02:00:00,0.595,0.598,0.599,0.779
2012-07-11 03:00:00,0.597,0.575,0.509,0.776
2012-07-11 04:00:00,0.587,0.547,0.431,0.744
2012-07-11 05:00:00,0.631,0.527,0.417,0.735
2012-07-11 06:00:00,0.687,0.493,0.458,0.717
2012-07-11 07:00:00,0.767,0.463,0.557,0.729
2012-07-11 08:00:00,0.806,0.439,0.647,0.741
2012-07-11 09:00:00,0.802,0.408,0.662,0.73
2012-07-11 10:00:00,0.801,0.375,0.631,0.714
2012-07-11 11:00:00,0.722,0.352,0.535,0.67
2012-07-11 12:00:00,0.713,0.35,0.494,0.679
2012-07-11 13:00:00,0.77,0.318,0.5,0.696
2012-07-11 14:00:00,0.805,0.257,0.608,0.699
2012-07-11 15:00:00,0.81,0.201,0.708,0.705
2012-07-11 16:00:00,0.831,0.161,0.75,0.677
2012-07-11 17:00:00,0.847,0.121,0.727,0.653
2012-07-11 18:00:00,0.841,0.095,0.733,0.606
2012-07-11 19:00:00,0.792,0.074,0.754,0.542
2012-07-11 20:00:00,0.734,0.049,0.732,0.498
2012-07-11 21:00:00,0.65,0.025,0.702,0.467
2012-07-11 22:00:00,0.573,0.016,0.676,0.44
2012-07-11 23:00:00,0.38,0.022,0.623,0.351
2012-07-12 00:00:00,0.318,0.046,0.632,0.325
2012-07-12 01:00:00,0.267,0.065,0.666,0.29
2012-07-12 02:00:00,0.201,0.058,0.676,0.235
2012-07-12 03:00:00,0.141,0.056,0.582,0.184
2012-07-12 04:00:00,0.124,0.062,0.441,0.156
2012-07-12 05:00:00,0.15,0.067,0.349,0.142
2012-07-12 06:00:00,0.138,0.075,0.301,0.128
2012-07-12 07:00:00,0.152,0.089,0.29,0.131
2012-07-12 08:00:00,0.151,0.101,0.343,0.136
2012-07-12 09:00:00,0.125,0.107,0.378,0.142
2012-07-12 10:00:00,0.105,0.12,0.36,0.158
2012-07-12 11:00:00,0.17,0.092,0.281,0.185
2012-07-12 12:00:00,0.2,0.105,0.252,0.186
2012-07-12 13:00:00,0.192,0.134,0.227,0.209
2012-07-12 14:00:00,0.141,0.173,0.253,0.227
2012-07-12 15:00:00,0.151,0.21,0.24,0.274
2012-07-12 16:00:00,0.154,0.252,0.268,0.346
2012-07-12 17:00:00,0.13,0.266,0.277,0.292
2012-07-12 18:00:00,0.109,0.238,0.196,0.24
