name,area,area2,technology,qualifier,build_year,retire_year,cumulative,nom
SK solar PV ground 2022,SK,,solar PV ground,,2022,2022,TRUE,590.0
SK solar PV ground 2023,SK,,solar PV ground,,2023,2023,TRUE,590.0
SK solar PV ground 2025,SK,,solar PV ground,,2025,2025,TRUE,960.0
SK solar PV ground 2030,SK,,solar PV ground,,2030,2030,TRUE,6520.0
SK solar PV ground 2035,SK,,solar PV ground,,2035,2035,TRUE,8280.0
SK solar PV ground 2040,SK,,solar PV ground,,2040,2040,TRUE,14030.0
SK solar PV ground 2045,SK,,solar PV ground,,2045,2045,TRUE,15290.0
SK solar PV ground 2050,SK,,solar PV ground,,2050,2050,TRUE,14850.0
SK wind onshore 2025,SK,,wind onshore,,2025,2025,TRUE,250.0
SK wind onshore 2030,SK,,wind onshore,,2030,2030,TRUE,1410.0
SK wind onshore 2035,SK,,wind onshore,,2035,2035,TRUE,2750.0
SK wind onshore 2040,SK,,wind onshore,,2040,2040,TRUE,4220.0
SK wind onshore 2045,SK,,wind onshore,,2045,2045,TRUE,5680.0
SK wind onshore 2050,SK,,wind onshore,,2050,2050,TRUE,7020.0
