hour,PL
2015-03-01 00:00:00,1.581
2015-03-01 01:00:00,1.592
2015-03-01 02:00:00,1.592
2015-03-01 03:00:00,1.624
2015-03-01 04:00:00,1.754
2015-03-01 05:00:00,2.069
2015-03-01 06:00:00,2.22
2015-03-01 07:00:00,2.155
2015-03-01 08:00:00,2.101
2015-03-01 09:00:00,2.025
2015-03-01 10:00:00,1.96
2015-03-01 11:00:00,1.906
2015-03-01 12:00:00,1.863
2015-03-01 13:00:00,1.83
2015-03-01 14:00:00,1.809
2015-03-01 15:00:00,1.809
2015-03-01 16:00:00,1.83
2015-03-01 17:00:00,1.852
2015-03-01 18:00:00,1.852
2015-03-01 19:00:00,1.841
2015-03-01 20:00:00,1.787
2015-03-01 21:00:00,1.679
2015-03-01 22:00:00,1.484
2015-03-01 23:00:00,1.321
2015-03-02 00:00:00,1.267
2015-03-02 01:00:00,1.3
2015-03-02 02:00:00,1.31
2015-03-02 03:00:00,1.365
2015-03-02 04:00:00,1.516
2015-03-02 05:00:00,1.819
2015-03-02 06:00:00,1.96
2015-03-02 07:00:00,1.928
2015-03-02 08:00:00,1.895
2015-03-02 09:00:00,1.863
2015-03-02 10:00:00,1.83
2015-03-02 11:00:00,1.819
2015-03-02 12:00:00,1.819
2015-03-02 13:00:00,1.83
2015-03-02 14:00:00,1.863
2015-03-02 15:00:00,1.906
2015-03-02 16:00:00,1.949
2015-03-02 17:00:00,2.014
2015-03-02 18:00:00,2.036
2015-03-02 19:00:00,2.047
2015-03-02 20:00:00,2.036
2015-03-02 21:00:00,1.96
2015-03-02 22:00:00,1.787
2015-03-02 23:00:00,1.635
2015-03-03 00:00:00,1.592
2015-03-03 01:00:00,1.635
2015-03-03 02:00:00,1.657
2015-03-03 03:00:00,1.733
2015-03-03 04:00:00,1.874
2015-03-03 05:00:00,2.231
2015-03-03 06:00:00,2.393
2015-03-03 07:00:00,2.361
2015-03-03 08:00:00,2.328
2015-03-03 09:00:00,2.296
2015-03-03 10:00:00,2.242
2015-03-03 11:00:00,2.209
2015-03-03 12:00:00,2.198
2015-03-03 13:00:00,2.188
2015-03-03 14:00:00,2.198
2015-03-03 15:00:00,2.22
2015-03-03 16:00:00,2.263
2015-03-03 17:00:00,2.296
2015-03-03 18:00:00,2.307
2015-03-03 19:00:00,2.296
2015-03-03 20:00:00,2.253
2015-03-03 21:00:00,2.144
