hour,PL,CZ,DE,LT,SE,SK
2013-03-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-09 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-09 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-09 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-09 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-09 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-09 06:00:00,0.003,0.0,0.0,0.0,0.0,0.0
2013-03-09 07:00:00,0.025,0.005,0.0,0.144,0.005,0.019
2013-03-09 08:00:00,0.085,0.039,0.031,0.38,0.166,0.08
2013-03-09 09:00:00,0.137,0.085,0.089,0.571,0.344,0.145
2013-03-09 10:00:00,0.166,0.118,0.151,0.709,0.485,0.199
2013-03-09 11:00:00,0.166,0.135,0.193,0.767,0.574,0.241
2013-03-09 12:00:00,0.172,0.137,0.203,0.757,0.61,0.266
2013-03-09 13:00:00,0.137,0.117,0.196,0.697,0.594,0.232
2013-03-09 14:00:00,0.134,0.105,0.183,0.58,0.533,0.18
2013-03-09 15:00:00,0.098,0.079,0.149,0.403,0.409,0.126
2013-03-09 16:00:00,0.06,0.04,0.098,0.19,0.239,0.064
2013-03-09 17:00:00,0.007,0.011,0.043,0.0,0.076,0.015
2013-03-09 18:00:00,0.0,0.0,0.001,0.0,0.0,0.0
2013-03-09 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-09 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-09 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-09 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-09 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-10 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-10 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-10 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-10 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-10 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-10 06:00:00,0.002,0.0,0.0,0.0,0.0,0.0
2013-03-10 07:00:00,0.022,0.013,0.001,0.082,0.01,0.022
2013-03-10 08:00:00,0.063,0.073,0.039,0.223,0.212,0.102
2013-03-10 09:00:00,0.1,0.151,0.098,0.352,0.422,0.206
2013-03-10 10:00:00,0.128,0.229,0.165,0.456,0.578,0.258
2013-03-10 11:00:00,0.135,0.26,0.224,0.48,0.661,0.256
2013-03-10 12:00:00,0.134,0.247,0.254,0.459,0.674,0.228
2013-03-10 13:00:00,0.094,0.24,0.262,0.392,0.636,0.201
2013-03-10 14:00:00,0.093,0.224,0.243,0.296,0.554,0.163
2013-03-10 15:00:00,0.073,0.18,0.192,0.193,0.425,0.101
2013-03-10 16:00:00,0.043,0.123,0.117,0.078,0.267,0.056
2013-03-10 17:00:00,0.004,0.052,0.046,0.0,0.095,0.015
2013-03-10 18:00:00,0.0,0.0,0.001,0.0,0.0,0.0
2013-03-10 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-10 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-10 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-10 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-10 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-11 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-11 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-11 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-11 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-11 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-11 06:00:00,0.004,0.0,0.0,0.0,0.0,0.0
2013-03-11 07:00:00,0.03,0.021,0.001,0.107,0.019,0.046
2013-03-11 08:00:00,0.075,0.093,0.047,0.294,0.215,0.154
2013-03-11 09:00:00,0.111,0.185,0.106,0.494,0.418,0.291
2013-03-11 10:00:00,0.127,0.283,0.163,0.661,0.565,0.435
2013-03-11 11:00:00,0.113,0.348,0.208,0.731,0.635,0.512
2013-03-11 12:00:00,0.109,0.365,0.239,0.711,0.658,0.504
2013-03-11 13:00:00,0.074,0.342,0.236,0.59,0.65,0.475
2013-03-11 14:00:00,0.07,0.305,0.2,0.41,0.582,0.419
2013-03-11 15:00:00,0.05,0.246,0.156,0.238,0.461,0.34
2013-03-11 16:00:00,0.03,0.139,0.098,0.1,0.298,0.217
2013-03-11 17:00:00,0.006,0.044,0.041,0.004,0.104,0.059
2013-03-11 18:00:00,0.0,0.0,0.001,0.0,0.0,0.0
2013-03-11 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-11 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-11 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-11 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-11 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-12 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-12 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-12 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-12 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-12 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-12 06:00:00,0.004,0.0,0.0,0.0,0.0,0.0
2013-03-12 07:00:00,0.024,0.023,0.003,0.141,0.025,0.063
2013-03-12 08:00:00,0.073,0.071,0.056,0.334,0.186,0.197
2013-03-12 09:00:00,0.119,0.122,0.126,0.495,0.369,0.319
2013-03-12 10:00:00,0.144,0.184,0.186,0.627,0.517,0.395
2013-03-12 11:00:00,0.143,0.259,0.225,0.667,0.613,0.409
2013-03-12 12:00:00,0.145,0.288,0.239,0.646,0.64,0.362
2013-03-12 13:00:00,0.11,0.241,0.233,0.59,0.6,0.281
2013-03-12 14:00:00,0.111,0.201,0.213,0.472,0.496,0.213
2013-03-12 15:00:00,0.083,0.148,0.169,0.305,0.355,0.153
2013-03-12 16:00:00,0.055,0.075,0.112,0.14,0.214,0.075
2013-03-12 17:00:00,0.01,0.024,0.051,0.01,0.073,0.016
2013-03-12 18:00:00,0.0,0.0,0.002,0.0,0.0,0.0
2013-03-12 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-12 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-12 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-12 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-12 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-13 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-13 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-13 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-13 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-13 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-13 06:00:00,0.003,0.0,0.0,0.0,0.0,0.0
2013-03-13 07:00:00,0.033,0.009,0.006,0.155,0.023,0.016
2013-03-13 08:00:00,0.083,0.053,0.078,0.367,0.147,0.067
2013-03-13 09:00:00,0.13,0.121,0.171,0.537,0.299,0.149
2013-03-13 10:00:00,0.151,0.174,0.27,0.661,0.417,0.239
2013-03-13 11:00:00,0.138,0.234,0.337,0.699,0.487,0.307
2013-03-13 12:00:00,0.132,0.302,0.367,0.671,0.528,0.326
2013-03-13 13:00:00,0.101,0.307,0.373,0.588,0.53,0.316
2013-03-13 14:00:00,0.102,0.261,0.342,0.47,0.477,0.287
2013-03-13 15:00:00,0.083,0.183,0.276,0.334,0.372,0.231
2013-03-13 16:00:00,0.058,0.102,0.182,0.165,0.234,0.154
2013-03-13 17:00:00,0.015,0.039,0.082,0.016,0.085,0.051
2013-03-13 18:00:00,0.0,0.0,0.008,0.0,0.0,0.0
2013-03-13 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-13 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-13 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-13 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-13 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-14 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-14 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-14 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-14 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-14 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-14 06:00:00,0.002,0.0,0.0,0.0,0.0,0.0
