hour,PL
2015-03-01 00:00:00,0.598
2015-03-01 01:00:00,0.474
2015-03-01 02:00:00,0.371
2015-03-01 03:00:00,0.286
2015-03-01 04:00:00,0.221
2015-03-01 05:00:00,0.176
2015-03-01 06:00:00,0.167
2015-03-01 07:00:00,0.185
2015-03-01 08:00:00,0.227
2015-03-01 09:00:00,0.294
2015-03-01 10:00:00,0.401
2015-03-01 11:00:00,0.54
2015-03-01 12:00:00,0.701
2015-03-01 13:00:00,0.862
2015-03-01 14:00:00,1.006
2015-03-01 15:00:00,1.136
2015-03-01 16:00:00,1.239
2015-03-01 17:00:00,1.315
2015-03-01 18:00:00,1.359
2015-03-01 19:00:00,1.372
2015-03-01 20:00:00,1.339
2015-03-01 21:00:00,1.246
2015-03-01 22:00:00,1.1
2015-03-01 23:00:00,0.917
2015-03-02 00:00:00,0.724
2015-03-02 01:00:00,0.538
2015-03-02 02:00:00,0.384
2015-03-02 03:00:00,0.265
2015-03-02 04:00:00,0.185
2015-03-02 05:00:00,0.155
2015-03-02 06:00:00,0.237
2015-03-02 07:00:00,0.439
2015-03-02 08:00:00,0.715
2015-03-02 09:00:00,0.922
2015-03-02 10:00:00,1.041
2015-03-02 11:00:00,1.118
2015-03-02 12:00:00,1.174
2015-03-02 13:00:00,1.21
2015-03-02 14:00:00,1.248
2015-03-02 15:00:00,1.332
2015-03-02 16:00:00,1.453
2015-03-02 17:00:00,1.565
2015-03-02 18:00:00,1.584
2015-03-02 19:00:00,1.518
2015-03-02 20:00:00,1.394
2015-03-02 21:00:00,1.231
2015-03-02 22:00:00,1.043
2015-03-02 23:00:00,0.843
2015-03-03 00:00:00,0.638
2015-03-03 01:00:00,0.459
2015-03-03 02:00:00,0.323
2015-03-03 03:00:00,0.227
2015-03-03 04:00:00,0.163
2015-03-03 05:00:00,0.143
2015-03-03 06:00:00,0.226
2015-03-03 07:00:00,0.425
2015-03-03 08:00:00,0.693
2015-03-03 09:00:00,0.894
2015-03-03 10:00:00,1.009
2015-03-03 11:00:00,1.085
2015-03-03 12:00:00,1.141
2015-03-03 13:00:00,1.175
2015-03-03 14:00:00,1.212
2015-03-03 15:00:00,1.293
2015-03-03 16:00:00,1.411
2015-03-03 17:00:00,1.521
2015-03-03 18:00:00,1.539
2015-03-03 19:00:00,1.473
2015-03-03 20:00:00,1.353
2015-03-03 21:00:00,1.196
2015-03-03 22:00:00,1.014
2015-03-03 23:00:00,0.819
2015-03-04 00:00:00,0.621
2015-03-04 01:00:00,0.448
2015-03-04 02:00:00,0.319
2015-03-04 03:00:00,0.225
2015-03-04 04:00:00,0.165
2015-03-04 05:00:00,0.145
2015-03-04 06:00:00,0.233
2015-03-04 07:00:00,0.436
2015-03-04 08:00:00,0.711
2015-03-04 09:00:00,0.916
