hour,PL
2015-03-01 00:00:00,0.202
2015-03-01 01:00:00,0.174
2015-03-01 02:00:00,0.135
2015-03-01 03:00:00,0.116
2015-03-01 04:00:00,0.116
2015-03-01 05:00:00,0.202
2015-03-01 06:00:00,0.28
2015-03-01 07:00:00,0.376
2015-03-01 08:00:00,0.502
2015-03-01 09:00:00,0.714
2015-03-01 10:00:00,0.935
2015-03-01 11:00:00,1.129
2015-03-01 12:00:00,1.255
2015-03-01 13:00:00,1.321
2015-03-01 14:00:00,1.399
2015-03-01 15:00:00,1.418
2015-03-01 16:00:00,1.428
2015-03-01 17:00:00,1.399
2015-03-01 18:00:00,1.341
2015-03-01 19:00:00,1.187
2015-03-01 20:00:00,0.926
2015-03-01 21:00:00,0.646
2015-03-01 22:00:00,0.396
2015-03-01 23:00:00,0.222
2015-03-02 00:00:00,0.106
2015-03-02 01:00:00,0.087
2015-03-02 02:00:00,0.077
2015-03-02 03:00:00,0.097
2015-03-02 04:00:00,0.183
2015-03-02 05:00:00,0.598
2015-03-02 06:00:00,1.129
2015-03-02 07:00:00,1.554
2015-03-02 08:00:00,1.409
2015-03-02 09:00:00,1.177
2015-03-02 10:00:00,1.129
2015-03-02 11:00:00,1.158
2015-03-02 12:00:00,1.206
2015-03-02 13:00:00,1.341
2015-03-02 14:00:00,1.64
2015-03-02 15:00:00,1.872
2015-03-02 16:00:00,1.872
2015-03-02 17:00:00,1.505
2015-03-02 18:00:00,1.168
2015-03-02 19:00:00,0.916
2015-03-02 20:00:00,0.704
2015-03-02 21:00:00,0.531
2015-03-02 22:00:00,0.376
2015-03-02 23:00:00,0.193
2015-03-03 00:00:00,0.106
2015-03-03 01:00:00,0.077
2015-03-03 02:00:00,0.077
2015-03-03 03:00:00,0.087
2015-03-03 04:00:00,0.174
2015-03-03 05:00:00,0.579
2015-03-03 06:00:00,1.1
2015-03-03 07:00:00,1.505
2015-03-03 08:00:00,1.37
2015-03-03 09:00:00,1.139
2015-03-03 10:00:00,1.1
2015-03-03 11:00:00,1.129
2015-03-03 12:00:00,1.168
2015-03-03 13:00:00,1.302
2015-03-03 14:00:00,1.592
2015-03-03 15:00:00,1.814
2015-03-03 16:00:00,1.824
2015-03-03 17:00:00,1.467
2015-03-03 18:00:00,1.129
2015-03-03 19:00:00,0.888
2015-03-03 20:00:00,0.685
2015-03-03 21:00:00,0.521
2015-03-03 22:00:00,0.367
2015-03-03 23:00:00,0.193
2015-03-04 00:00:00,0.106
2015-03-04 01:00:00,0.087
2015-03-04 02:00:00,0.077
2015-03-04 03:00:00,0.097
2015-03-04 04:00:00,0.174
2015-03-04 05:00:00,0.598
2015-03-04 06:00:00,1.129
2015-03-04 07:00:00,1.544
2015-03-04 08:00:00,1.399
2015-03-04 09:00:00,1.168
2015-03-04 10:00:00,1.129
2015-03-04 11:00:00,1.158
2015-03-04 12:00:00,1.197
2015-03-04 13:00:00,1.331
2015-03-04 14:00:00,1.63
2015-03-04 15:00:00,1.862
2015-03-04 16:00:00,1.862
2015-03-04 17:00:00,1.496
2015-03-04 18:00:00,1.158
2015-03-04 19:00:00,0.906
2015-03-04 20:00:00,0.695
2015-03-04 21:00:00,0.531
2015-03-04 22:00:00,0.376
2015-03-04 23:00:00,0.193
2015-03-05 00:00:00,0.116
2015-03-05 01:00:00,0.087
2015-03-05 02:00:00,0.087
2015-03-05 03:00:00,0.097
2015-03-05 04:00:00,0.183
2015-03-05 05:00:00,0.617
2015-03-05 06:00:00,1.168
2015-03-05 07:00:00,1.592
2015-03-05 08:00:00,1.447
2015-03-05 09:00:00,1.206
2015-03-05 10:00:00,1.168
2015-03-05 11:00:00,1.197
2015-03-05 12:00:00,1.235
2015-03-05 13:00:00,1.38
2015-03-05 14:00:00,1.688
2015-03-05 15:00:00,1.93
2015-03-05 16:00:00,1.93
2015-03-05 17:00:00,1.554
2015-03-05 18:00:00,1.206
2015-03-05 19:00:00,0.935
2015-03-05 20:00:00,0.724
2015-03-05 21:00:00,0.549
2015-03-05 22:00:00,0.396
2015-03-05 23:00:00,0.202
2015-03-06 00:00:00,0.116
2015-03-06 01:00:00,0.087
2015-03-06 02:00:00,0.087
2015-03-06 03:00:00,0.106
2015-03-06 04:00:00,0.193
2015-03-06 05:00:00,0.656
2015-03-06 06:00:00,1.245
2015-03-06 07:00:00,1.707
2015-03-06 08:00:00,1.544
2015-03-06 09:00:00,1.283
2015-03-06 10:00:00,1.245
2015-03-06 11:00:00,1.273
2015-03-06 12:00:00,1.321
2015-03-06 13:00:00,1.467
2015-03-06 14:00:00,1.795
2015-03-06 15:00:00,2.055
2015-03-06 16:00:00,2.055
2015-03-06 17:00:00,1.659
2015-03-06 18:00:00,1.283
2015-03-06 19:00:00,1.003
2015-03-06 20:00:00,0.772
2015-03-06 21:00:00,0.588
2015-03-06 22:00:00,0.415
2015-03-06 23:00:00,0.212
2015-03-07 00:00:00,0.231
2015-03-07 01:00:00,0.174
2015-03-07 02:00:00,0.155
2015-03-07 03:00:00,0.145
2015-03-07 04:00:00,0.183
2015-03-07 05:00:00,0.328
2015-03-07 06:00:00,0.463
2015-03-07 07:00:00,0.588
2015-03-07 08:00:00,0.801
2015-03-07 09:00:00,1.013
2015-03-07 10:00:00,1.273
2015-03-07 11:00:00,1.389
2015-03-07 12:00:00,1.457
2015-03-07 13:00:00,1.476
2015-03-07 14:00:00,1.447
2015-03-07 15:00:00,1.37
2015-03-07 16:00:00,1.263
2015-03-07 17:00:00,1.158
2015-03-07 18:00:00,1.032
2015-03-07 19:00:00,0.898
2015-03-07 20:00:00,0.743
2015-03-07 21:00:00,0.559
2015-03-07 22:00:00,0.405
2015-03-07 23:00:00,0.27
2015-05-25 00:00:00,0.087
2015-05-25 01:00:00,0.087
2015-05-25 02:00:00,0.106
