hour,PL,DE,LT,SE
2013-03-11 03:00:00,0.932,0.911,0.842,0.771
2013-03-11 04:00:00,0.932,0.878,0.833,0.765
2013-03-11 05:00:00,0.931,0.871,0.842,0.763
2013-03-11 06:00:00,0.93,0.88,0.841,0.746
2013-03-11 07:00:00,0.929,0.902,0.83,0.725
2013-03-11 08:00:00,0.931,0.905,0.843,0.701
2013-03-11 09:00:00,0.924,0.897,0.818,0.675
2013-03-11 10:00:00,0.898,0.875,0.758,0.636
2013-03-11 11:00:00,0.908,0.895,0.735,0.594
2013-03-11 12:00:00,0.848,0.882,0.664,0.549
2013-03-11 13:00:00,0.78,0.856,0.58,0.504
2013-03-11 14:00:00,0.754,0.827,0.527,0.469
2013-03-11 15:00:00,0.73,0.783,0.479,0.44
2013-03-11 16:00:00,0.715,0.748,0.446,0.421
2013-03-11 17:00:00,0.706,0.701,0.478,0.395
2013-03-11 18:00:00,0.678,0.673,0.474,0.362
2013-03-11 19:00:00,0.619,0.656,0.441,0.323
2013-03-11 20:00:00,0.523,0.62,0.366,0.283
2013-03-11 21:00:00,0.433,0.499,0.298,0.259
2013-03-11 22:00:00,0.344,0.376,0.242,0.238
2013-03-11 23:00:00,0.299,0.376,0.202,0.2
2013-03-12 00:00:00,0.268,0.292,0.162,0.194
2013-03-12 01:00:00,0.247,0.196,0.139,0.159
2013-03-12 02:00:00,0.211,0.128,0.112,0.14
2013-03-12 03:00:00,0.182,0.092,0.082,0.136
2013-03-12 04:00:00,0.145,0.074,0.067,0.135
2013-03-12 05:00:00,0.124,0.059,0.054,0.122
2013-03-12 06:00:00,0.1,0.051,0.045,0.103
2013-03-12 07:00:00,0.073,0.045,0.043,0.084
2013-03-12 08:00:00,0.053,0.035,0.041,0.071
2013-03-12 09:00:00,0.04,0.025,0.032,0.06
2013-03-12 10:00:00,0.034,0.018,0.018,0.043
2013-03-12 11:00:00,0.022,0.011,0.002,0.027
2013-03-12 12:00:00,0.013,0.014,0.0,0.028
2013-03-12 13:00:00,0.004,0.024,0.0,0.047
2013-03-12 14:00:00,0.0,0.039,0.0,0.075
2013-03-12 15:00:00,0.0,0.068,0.0,0.129
2013-03-12 16:00:00,0.0,0.099,0.0,0.188
2013-03-12 17:00:00,0.0,0.129,0.0,0.226
2013-03-12 18:00:00,0.0,0.14,0.0,0.251
2013-03-12 19:00:00,0.0,0.141,0.0,0.265
2013-03-12 20:00:00,0.0,0.139,0.0,0.267
2013-03-12 21:00:00,0.0,0.14,0.0,0.265
2013-03-12 22:00:00,0.0,0.145,0.0,0.264
2013-03-12 23:00:00,0.0,0.136,0.0,0.265
2013-03-13 00:00:00,0.0,0.147,0.0,0.262
2013-03-13 01:00:00,0.0,0.146,0.0,0.259
2013-03-13 02:00:00,0.0,0.144,0.0,0.254
2013-03-13 03:00:00,0.0,0.153,0.0,0.249
2013-03-13 04:00:00,0.0,0.172,0.0,0.238
2013-03-13 05:00:00,0.0,0.188,0.0,0.226
2013-03-13 06:00:00,0.0,0.199,0.0,0.21
2013-03-13 07:00:00,0.0,0.214,0.0,0.191
2013-03-13 08:00:00,0.0,0.214,0.0,0.176
2013-03-13 09:00:00,0.0,0.217,0.0,0.169
2013-03-13 10:00:00,0.001,0.225,0.0,0.158
2013-03-13 11:00:00,0.002,0.252,0.001,0.129
2013-03-13 12:00:00,0.003,0.326,0.003,0.118
2013-03-13 13:00:00,0.002,0.311,0.001,0.102
2013-03-13 14:00:00,0.001,0.231,0.0,0.086
2013-03-13 15:00:00,0.002,0.162,0.0,0.075
2013-03-13 16:00:00,0.005,0.121,0.0,0.077
2013-03-13 17:00:00,0.005,0.11,0.0,0.068
2013-03-13 18:00:00,0.004,0.144,0.0,0.056
2013-03-13 19:00:00,0.002,0.228,0.0,0.05
2013-03-13 20:00:00,0.001,0.327,0.0,0.051
2013-03-13 21:00:00,0.0,0.374,0.0,0.059
2013-03-13 22:00:00,0.0,0.385,0.0,0.082
2013-03-13 23:00:00,0.015,0.379,0.004,0.108
2013-03-14 00:00:00,0.034,0.409,0.011,0.128
2013-03-14 01:00:00,0.056,0.382,0.017,0.155
2013-03-14 02:00:00,0.076,0.327,0.019,0.185
2013-03-14 03:00:00,0.092,0.298,0.012,0.168
2013-03-14 04:00:00,0.094,0.279,0.006,0.12
2013-03-14 05:00:00,0.075,0.245,0.002,0.094
2013-03-14 06:00:00,0.059,0.225,0.001,0.107
2013-03-14 07:00:00,0.039,0.204,0.001,0.145
2013-03-14 08:00:00,0.022,0.178,0.001,0.173
2013-03-14 09:00:00,0.012,0.151,0.004,0.166
2013-03-14 10:00:00,0.011,0.122,0.005,0.147
2013-03-14 11:00:00,0.002,0.062,0.003,0.09
2013-03-14 12:00:00,0.003,0.075,0.004,0.077
2013-03-14 13:00:00,0.01,0.067,0.001,0.064
2013-03-14 14:00:00,0.02,0.048,0.0,0.048
2013-03-14 15:00:00,0.024,0.032,0.001,0.037
2013-03-14 16:00:00,0.015,0.021,0.004,0.037
2013-03-14 17:00:00,0.016,0.015,0.022,0.044
2013-03-14 18:00:00,0.03,0.01,0.086,0.066
2013-03-14 19:00:00,0.062,0.005,0.19,0.1
2013-03-14 20:00:00,0.106,0.004,0.257,0.133
2013-03-14 21:00:00,0.16,0.013,0.292,0.153
2013-03-14 22:00:00,0.217,0.035,0.313,0.163
2013-03-14 23:00:00,0.269,0.11,0.428,0.132
2013-03-15 00:00:00,0.338,0.186,0.451,0.142
2013-03-15 01:00:00,0.364,0.267,0.418,0.139
2013-03-15 02:00:00,0.34,0.343,0.355,0.136
2013-03-15 03:00:00,0.311,0.399,0.31,0.13
2013-03-15 04:00:00,0.29,0.456,0.271,0.127
2013-03-15 05:00:00,0.271,0.515,0.244,0.127
2013-03-15 06:00:00,0.224,0.562,0.213,0.12
2013-03-15 07:00:00,0.193,0.616,0.202,0.113
2013-03-15 08:00:00,0.179,0.666,0.217,0.112
2013-03-15 09:00:00,0.164,0.706,0.229,0.113
2013-03-15 10:00:00,0.139,0.744,0.21,0.112
2013-03-15 11:00:00,0.1,0.788,0.172,0.104
2013-03-15 12:00:00,0.102,0.794,0.282,0.094
2013-03-15 13:00:00,0.129,0.802,0.349,0.096
2013-03-15 14:00:00,0.2,0.808,0.442,0.118
2013-03-15 15:00:00,0.304,0.814,0.58,0.155
2013-03-15 16:00:00,0.389,0.818,0.73,0.197
2013-03-15 17:00:00,0.42,0.828,0.814,0.23
2013-03-15 18:00:00,0.448,0.835,0.828,0.251
2013-03-15 19:00:00,0.455,0.843,0.779,0.25
2013-03-15 20:00:00,0.422,0.848,0.691,0.232
2013-03-15 21:00:00,0.353,0.849,0.668,0.201
2013-03-15 22:00:00,0.295,0.847,0.674,0.171
2013-03-15 23:00:00,0.268,0.84,0.783,0.166
2013-05-19 00:00:00,0.129,0.052,0.103,0.162
2013-05-19 01:00:00,0.158,0.039,0.049,0.159
2013-05-19 02:00:00,0.123,0.04,0.056,0.124
2013-05-19 03:00:00,0.13,0.039,0.074,0.093
2013-05-19 04:00:00,0.207,0.045,0.138,0.099
2013-05-19 05:00:00,0.259,0.055,0.231,0.141
2013-05-19 06:00:00,0.368,0.068,0.253,0.197
2013-05-19 07:00:00,0.479,0.076,0.461,0.265
2013-05-19 08:00:00,0.447,0.076,0.692,0.333
2013-05-19 09:00:00,0.32,0.064,0.606,0.335
2013-05-19 10:00:00,0.208,0.044,0.376,0.283
2013-05-19 11:00:00,0.062,0.037,0.174,0.159
2013-05-19 12:00:00,0.05,0.038,0.175,0.134
2013-05-19 13:00:00,0.083,0.042,0.113,0.12
2013-05-19 14:00:00,0.135,0.045,0.071,0.116
2013-05-19 15:00:00,0.196,0.041,0.073,0.13
2013-05-19 16:00:00,0.327,0.043,0.102,0.181
2013-05-19 17:00:00,0.431,0.076,0.152,0.2
2013-05-19 18:00:00,0.492,0.101,0.256,0.206
2013-05-19 19:00:00,0.502,0.096,0.395,0.178
2013-05-19 20:00:00,0.545,0.088,0.6,0.158
2013-05-19 21:00:00,0.64,0.094,0.824,0.18
2013-05-19 22:00:00,0.783,0.108,0.927,0.237
2013-05-19 23:00:00,0.836,0.12,0.891,0.24
2013-05-20 00:00:00,0.863,0.09,0.874,0.25
2013-05-20 01:00:00,0.889,0.064,0.889,0.295
2013-05-20 02:00:00,0.9,0.056,0.87,0.35
2013-05-20 03:00:00,0.902,0.068,0.811,0.41
2013-05-20 04:00:00,0.891,0.074,0.734,0.446
2013-05-20 05:00:00,0.873,0.073,0.669,0.471
2013-05-20 06:00:00,0.833,0.059,0.611,0.47
2013-05-20 07:00:00,0.772,0.033,0.533,0.459
2013-05-20 08:00:00,0.684,0.017,0.439,0.436
2013-05-20 09:00:00,0.536,0.01,0.288,0.374
2013-05-20 10:00:00,0.42,0.009,0.164,0.324
2013-05-20 11:00:00,0.267,0.005,0.087,0.247
2013-05-20 12:00:00,0.205,0.007,0.055,0.192
2013-05-20 13:00:00,0.154,0.013,0.075,0.14
2013-05-20 14:00:00,0.107,0.032,0.117,0.074
2013-05-20 15:00:00,0.123,0.045,0.137,0.048
2013-05-20 16:00:00,0.144,0.046,0.15,0.054
2013-05-20 17:00:00,0.096,0.037,0.166,0.059
2013-05-20 18:00:00,0.065,0.025,0.28,0.066
2013-05-20 19:00:00,0.046,0.024,0.207,0.087
2013-05-20 20:00:00,0.071,0.021,0.197,0.114
2013-05-20 21:00:00,0.085,0.013,0.045,0.113
2013-05-20 22:00:00,0.099,0.013,0.0,0.093
2013-05-20 23:00:00,0.178,0.035,0.0,0.104
2013-05-21 00:00:00,0.131,0.049,0.0,0.078
2013-05-21 01:00:00,0.11,0.056,0.002,0.058
2013-05-21 02:00:00,0.151,0.06,0.008,0.048
2013-05-21 03:00:00,0.208,0.056,0.003,0.072
2013-05-21 04:00:00,0.257,0.045,0.002,0.131
2013-05-21 05:00:00,0.242,0.041,0.002,0.166
2013-05-21 06:00:00,0.197,0.034,0.006,0.158
2013-05-21 07:00:00,0.165,0.038,0.042,0.141
2013-05-21 08:00:00,0.188,0.064,0.072,0.124
2013-05-21 09:00:00,0.313,0.131,0.083,0.127
2013-05-21 10:00:00,0.537,0.202,0.114,0.176
2013-05-21 11:00:00,0.826,0.273,0.46,0.361
2013-05-21 12:00:00,0.72,0.386,0.553,0.354
2013-05-21 13:00:00,0.571,0.467,0.646,0.285
2013-05-21 14:00:00,0.476,0.531,0.647,0.241
2013-05-21 15:00:00,0.45,0.61,0.468,0.253
2013-05-21 16:00:00,0.412,0.688,0.319,0.274
2013-05-21 17:00:00,0.302,0.756,0.261,0.254
2013-05-21 18:00:00,0.195,0.824,0.169,0.212
2013-05-21 19:00:00,0.181,0.852,0.111,0.19
2013-05-21 20:00:00,0.202,0.861,0.167,0.198
2013-05-21 21:00:00,0.271,0.864,0.267,0.239
2013-05-21 22:00:00,0.338,0.878,0.304,0.283
2013-05-21 23:00:00,0.386,0.917,0.199,0.327
2013-05-22 00:00:00,0.464,0.913,0.173,0.38
2013-05-22 01:00:00,0.483,0.907,0.164,0.447
2013-05-22 02:00:00,0.445,0.907,0.207,0.507
2013-05-22 03:00:00,0.419,0.91,0.227,0.515
2013-05-22 04:00:00,0.413,0.916,0.191,0.512
2013-05-22 05:00:00,0.39,0.921,0.129,0.51
2013-05-22 06:00:00,0.314,0.919,0.082,0.503
2013-05-22 07:00:00,0.258,0.916,0.065,0.49
2013-05-22 08:00:00,0.254,0.912,0.058,0.476
2013-05-22 09:00:00,0.243,0.906,0.066,0.42
2013-05-22 10:00:00,0.232,0.903,0.093,0.412
2013-05-22 11:00:00,0.108,0.909,0.099,0.319
2013-05-22 12:00:00,0.086,0.9,0.13,0.312
2013-05-22 13:00:00,0.097,0.898,0.141,0.299
2013-05-22 14:00:00,0.144,0.898,0.124,0.312
2013-05-22 15:00:00,0.224,0.888,0.089,0.34
2013-05-22 16:00:00,0.25,0.889,0.061,0.329
2013-05-22 17:00:00,0.202,0.886,0.053,0.324
2013-05-22 18:00:00,0.246,0.89,0.072,0.367
2013-05-22 19:00:00,0.43,0.901,0.138,0.425
2013-05-22 20:00:00,0.594,0.911,0.234,0.513
2013-05-22 21:00:00,0.476,0.926,0.175,0.485
2013-05-22 22:00:00,0.382,0.931,0.109,0.465
2013-05-22 23:00:00,0.459,0.93,0.099,0.616
2013-05-23 00:00:00,0.375,0.912,0.094,0.512
2013-05-23 01:00:00,0.324,0.895,0.093,0.393
2013-05-23 02:00:00,0.36,0.896,0.052,0.336
2013-05-23 03:00:00,0.299,0.877,0.038,0.304
2013-05-23 04:00:00,0.295,0.818,0.061,0.323
2013-05-23 05:00:00,0.346,0.743,0.137,0.363
2013-05-23 06:00:00,0.426,0.685,0.207,0.404
2013-05-23 07:00:00,0.569,0.606,0.235,0.468
2013-05-23 08:00:00,0.674,0.517,0.263,0.454
2013-05-23 09:00:00,0.658,0.469,0.282,0.391
2013-05-23 10:00:00,0.563,0.415,0.301,0.341
2013-05-23 11:00:00,0.529,0.475,0.455,0.339
2013-05-23 12:00:00,0.478,0.416,0.41,0.311
2013-05-23 13:00:00,0.434,0.386,0.447,0.274
2013-05-23 14:00:00,0.408,0.384,0.431,0.253
2013-05-23 15:00:00,0.433,0.432,0.393,0.28
2013-05-23 16:00:00,0.439,0.496,0.324,0.298
2013-05-23 17:00:00,0.421,0.544,0.267,0.274
2013-05-23 18:00:00,0.357,0.568,0.225,0.22
2013-05-23 19:00:00,0.259,0.575,0.198,0.153
2013-05-23 20:00:00,0.179,0.57,0.177,0.101
2013-05-23 21:00:00,0.139,0.553,0.13,0.073
2013-05-23 22:00:00,0.109,0.51,0.103,0.062
2013-05-23 23:00:00,0.067,0.391,0.093,0.047
2013-05-24 00:00:00,0.058,0.4,0.065,0.045
2013-05-24 01:00:00,0.049,0.426,0.029,0.039
2013-05-24 02:00:00,0.03,0.416,0.008,0.032
2013-05-24 03:00:00,0.031,0.373,0.008,0.044
2013-05-24 04:00:00,0.045,0.282,0.017,0.068
2013-05-24 05:00:00,0.059,0.19,0.021,0.093
2013-05-24 06:00:00,0.066,0.134,0.021,0.101
2013-05-24 07:00:00,0.062,0.104,0.03,0.099
2013-05-24 08:00:00,0.062,0.056,0.031,0.1
2013-05-24 09:00:00,0.069,0.02,0.017,0.106
2013-05-24 10:00:00,0.076,0.006,0.033,0.106
2013-05-24 11:00:00,0.104,0.005,0.092,0.09
2013-05-24 12:00:00,0.072,0.005,0.147,0.069
2013-05-24 13:00:00,0.068,0.003,0.177,0.064
2013-05-24 14:00:00,0.107,0.004,0.194,0.089
2013-05-24 15:00:00,0.164,0.013,0.199,0.137
2013-05-24 16:00:00,0.173,0.034,0.242,0.18
2013-05-24 17:00:00,0.204,0.059,0.428,0.222
2013-05-24 18:00:00,0.27,0.093,0.584,0.283
2013-05-24 19:00:00,0.351,0.145,0.787,0.345
2013-05-24 20:00:00,0.435,0.211,0.913,0.367
2013-05-24 21:00:00,0.539,0.257,0.937,0.387
2013-05-24 22:00:00,0.664,0.267,0.944,0.417
2013-05-24 23:00:00,0.768,0.258,0.933,0.498
2013-05-25 00:00:00,0.857,0.254,0.933,0.554
2013-05-25 01:00:00,0.91,0.279,0.932,0.609
2013-05-25 02:00:00,0.927,0.275,0.929,0.694
2013-05-25 03:00:00,0.939,0.297,0.925,0.761
2013-05-25 04:00:00,0.945,0.349,0.922,0.782
2013-05-25 05:00:00,0.947,0.432,0.932,0.787
2013-05-25 06:00:00,0.948,0.469,0.933,0.798
2013-05-25 07:00:00,0.947,0.447,0.92,0.799
2013-05-25 08:00:00,0.943,0.403,0.928,0.797
2013-05-25 09:00:00,0.945,0.39,0.939,0.792
2013-05-25 10:00:00,0.949,0.399,0.947,0.783
2013-05-25 11:00:00,0.949,0.507,0.947,0.765
2013-05-25 12:00:00,0.949,0.521,0.947,0.749
2013-05-25 13:00:00,0.949,0.583,0.947,0.744
2013-05-25 14:00:00,0.949,0.69,0.939,0.735
2013-05-25 15:00:00,0.947,0.729,0.899,0.736
2013-05-25 16:00:00,0.941,0.751,0.84,0.733
2013-05-25 17:00:00,0.926,0.779,0.748,0.734
2013-05-25 18:00:00,0.905,0.802,0.711,0.724
2013-05-25 19:00:00,0.878,0.8,0.652,0.722
2013-05-25 20:00:00,0.851,0.794,0.633,0.729
2013-05-25 21:00:00,0.848,0.796,0.628,0.747
2013-05-25 22:00:00,0.823,0.81,0.572,0.769
2013-05-25 23:00:00,0.775,0.884,0.346,0.823
2013-07-08 00:00:00,0.411,0.208,0.243,0.503
2013-07-08 01:00:00,0.403,0.24,0.292,0.491
2013-07-08 02:00:00,0.348,0.27,0.345,0.431
2013-07-08 03:00:00,0.237,0.263,0.363,0.374
2013-07-08 04:00:00,0.162,0.253,0.299,0.373
2013-07-08 05:00:00,0.177,0.273,0.232,0.417
2013-07-08 06:00:00,0.243,0.313,0.207,0.437
2013-07-08 07:00:00,0.258,0.353,0.214,0.407
2013-07-08 08:00:00,0.236,0.354,0.222,0.361
2013-07-08 09:00:00,0.225,0.346,0.227,0.34
2013-07-08 10:00:00,0.245,0.355,0.204,0.335
2013-07-08 11:00:00,0.106,0.305,0.087,0.229
2013-07-08 12:00:00,0.091,0.323,0.09,0.175
2013-07-08 13:00:00,0.077,0.334,0.106,0.145
2013-07-08 14:00:00,0.067,0.366,0.133,0.134
2013-07-08 15:00:00,0.047,0.394,0.186,0.125
2013-07-08 16:00:00,0.035,0.408,0.229,0.12
2013-07-08 17:00:00,0.026,0.408,0.286,0.116
2013-07-08 18:00:00,0.038,0.425,0.391,0.123
2013-07-08 19:00:00,0.067,0.447,0.427,0.136
2013-07-08 20:00:00,0.122,0.446,0.386,0.161
2013-07-08 21:00:00,0.168,0.428,0.298,0.193
2013-07-08 22:00:00,0.161,0.387,0.255,0.204
2013-07-08 23:00:00,0.139,0.359,0.241,0.179
2013-07-09 00:00:00,0.102,0.341,0.239,0.128
2013-07-09 01:00:00,0.079,0.284,0.213,0.079
2013-07-09 02:00:00,0.063,0.224,0.184,0.053
2013-07-09 03:00:00,0.041,0.181,0.145,0.046
2013-07-09 04:00:00,0.021,0.165,0.109,0.045
2013-07-09 05:00:00,0.011,0.134,0.094,0.06
2013-07-09 06:00:00,0.006,0.119,0.102,0.104
2013-07-09 07:00:00,0.004,0.125,0.136,0.167
2013-07-09 08:00:00,0.003,0.148,0.142,0.208
2013-07-09 09:00:00,0.003,0.175,0.128,0.214
2013-07-09 10:00:00,0.002,0.2,0.107,0.21
2013-07-09 11:00:00,0.001,0.187,0.038,0.216
2013-07-09 12:00:00,0.0,0.182,0.007,0.224
2013-07-09 13:00:00,0.0,0.162,0.0,0.228
2013-07-09 14:00:00,0.0,0.171,0.0,0.232
2013-07-09 15:00:00,0.001,0.224,0.0,0.241
2013-07-09 16:00:00,0.001,0.284,0.0,0.254
2013-07-09 17:00:00,0.0,0.371,0.0,0.268
2013-07-09 18:00:00,0.001,0.42,0.0,0.268
2013-07-09 19:00:00,0.007,0.482,0.002,0.205
2013-07-09 20:00:00,0.018,0.534,0.006,0.175
2013-07-09 21:00:00,0.037,0.532,0.015,0.201
2013-07-09 22:00:00,0.065,0.495,0.037,0.324
2013-07-09 23:00:00,0.161,0.583,0.099,0.48
2013-07-10 00:00:00,0.217,0.595,0.159,0.505
2013-07-10 01:00:00,0.26,0.629,0.227,0.511
2013-07-10 02:00:00,0.3,0.687,0.267,0.559
2013-07-10 03:00:00,0.375,0.755,0.289,0.587
2013-07-10 04:00:00,0.379,0.787,0.297,0.522
2013-07-10 05:00:00,0.316,0.805,0.29,0.51
2013-07-10 06:00:00,0.288,0.812,0.3,0.513
2013-07-10 07:00:00,0.254,0.831,0.305,0.535
2013-07-10 08:00:00,0.313,0.836,0.261,0.611
2013-07-10 09:00:00,0.466,0.831,0.315,0.648
2013-07-10 10:00:00,0.567,0.815,0.349,0.644
2013-07-10 11:00:00,0.526,0.766,0.3,0.582
2013-07-10 12:00:00,0.561,0.808,0.346,0.618
2013-07-10 13:00:00,0.669,0.841,0.29,0.645
2013-07-10 14:00:00,0.726,0.858,0.263,0.625
2013-07-10 15:00:00,0.672,0.865,0.269,0.573
2013-07-10 16:00:00,0.494,0.878,0.245,0.511
2013-07-10 17:00:00,0.37,0.867,0.164,0.457
2013-07-10 18:00:00,0.265,0.844,0.07,0.428
2013-07-10 19:00:00,0.164,0.808,0.016,0.455
2013-07-10 20:00:00,0.121,0.764,0.004,0.472
2013-07-10 21:00:00,0.131,0.721,0.001,0.475
2013-07-10 22:00:00,0.129,0.653,0.0,0.49
2013-07-10 23:00:00,0.171,0.593,0.0,0.54
2013-07-11 00:00:00,0.184,0.558,0.0,0.639
2013-07-11 01:00:00,0.171,0.503,0.001,0.684
2013-07-11 02:00:00,0.165,0.451,0.014,0.699
2013-07-11 03:00:00,0.155,0.409,0.026,0.676
2013-07-11 04:00:00,0.156,0.382,0.031,0.664
2013-07-11 05:00:00,0.183,0.354,0.048,0.657
2013-07-11 06:00:00,0.215,0.329,0.043,0.627
2013-07-11 07:00:00,0.248,0.314,0.032,0.587
2013-07-11 08:00:00,0.262,0.302,0.031,0.532
2013-07-11 09:00:00,0.271,0.303,0.03,0.502
2013-07-11 10:00:00,0.276,0.297,0.025,0.502
2013-07-11 11:00:00,0.215,0.261,0.001,0.453
2013-07-11 12:00:00,0.148,0.264,0.001,0.436
2013-07-11 13:00:00,0.131,0.243,0.004,0.434
2013-07-11 14:00:00,0.151,0.235,0.028,0.46
2013-07-11 15:00:00,0.173,0.241,0.08,0.481
2013-07-11 16:00:00,0.217,0.272,0.159,0.507
2013-07-11 17:00:00,0.291,0.328,0.251,0.521
2013-07-11 18:00:00,0.357,0.352,0.408,0.515
2013-07-11 19:00:00,0.475,0.366,0.489,0.515
2013-07-11 20:00:00,0.539,0.354,0.586,0.494
2013-07-11 21:00:00,0.598,0.335,0.734,0.482
2013-07-11 22:00:00,0.613,0.305,0.737,0.465
2013-07-11 23:00:00,0.802,0.336,0.889,0.509
2013-07-12 00:00:00,0.834,0.351,0.885,0.516
2013-07-12 01:00:00,0.837,0.373,0.877,0.493
2013-07-12 02:00:00,0.846,0.366,0.865,0.446
2013-07-12 03:00:00,0.836,0.333,0.837,0.405
2013-07-12 04:00:00,0.803,0.308,0.825,0.382
2013-07-12 05:00:00,0.777,0.31,0.84,0.364
2013-07-12 06:00:00,0.792,0.296,0.873,0.365
2013-07-12 07:00:00,0.838,0.267,0.903,0.377
2013-07-12 08:00:00,0.849,0.234,0.905,0.361
2013-07-12 09:00:00,0.818,0.204,0.916,0.301
2013-07-12 10:00:00,0.75,0.172,0.921,0.224
2013-07-12 11:00:00,0.605,0.108,0.895,0.148
2013-07-12 12:00:00,0.595,0.088,0.902,0.134
2013-07-12 13:00:00,0.539,0.085,0.879,0.108
2013-07-12 14:00:00,0.471,0.082,0.844,0.083
2013-07-12 15:00:00,0.429,0.084,0.881,0.069
2013-07-12 16:00:00,0.406,0.097,0.906,0.078
2013-07-12 17:00:00,0.382,0.12,0.879,0.099
2013-07-12 18:00:00,0.35,0.134,0.868,0.104
2013-07-12 19:00:00,0.381,0.115,0.866,0.105
2013-07-12 20:00:00,0.379,0.094,0.851,0.111
2013-07-12 21:00:00,0.345,0.087,0.803,0.119
2013-07-12 22:00:00,0.318,0.087,0.77,0.117
2013-07-12 23:00:00,0.322,0.079,0.799,0.145
2013-07-13 00:00:00,0.307,0.071,0.776,0.152
2013-07-13 01:00:00,0.272,0.056,0.697,0.153
2013-07-13 02:00:00,0.252,0.055,0.604,0.157
2013-07-13 03:00:00,0.255,0.072,0.501,0.171
2013-07-13 04:00:00,0.295,0.077,0.443,0.182
2013-07-13 05:00:00,0.339,0.063,0.425,0.175
2013-07-13 06:00:00,0.412,0.063,0.431,0.183
2013-07-13 07:00:00,0.458,0.089,0.419,0.192
2013-07-13 08:00:00,0.486,0.125,0.446,0.203
2013-07-13 09:00:00,0.48,0.138,0.437,0.206
2013-07-13 10:00:00,0.463,0.112,0.356,0.206
2013-07-13 11:00:00,0.509,0.053,0.336,0.207
2013-07-13 12:00:00,0.443,0.082,0.287,0.184
2013-07-13 13:00:00,0.356,0.138,0.264,0.175
2013-07-13 14:00:00,0.308,0.239,0.286,0.182
2013-07-13 15:00:00,0.259,0.31,0.402,0.186
2013-07-13 16:00:00,0.212,0.38,0.463,0.193
2013-07-13 17:00:00,0.15,0.418,0.44,0.217
2013-07-13 18:00:00,0.124,0.383,0.395,0.264
2013-07-13 19:00:00,0.147,0.361,0.319,0.303
2013-07-13 20:00:00,0.155,0.323,0.257,0.31
2013-07-13 21:00:00,0.126,0.298,0.205,0.272
2013-07-13 22:00:00,0.093,0.293,0.159,0.236
2013-07-13 23:00:00,0.104,0.189,0.171,0.397
2013-07-14 00:00:00,0.134,0.161,0.162,0.51
