hour,PL
2013-03-09 00:00:00,0.71
2013-03-09 01:00:00,0.538
2013-03-09 02:00:00,0.403
2013-03-09 03:00:00,0.306
2013-03-09 04:00:00,0.239
2013-03-09 05:00:00,0.205
2013-03-09 06:00:00,0.22
2013-03-09 07:00:00,0.272
2013-03-09 08:00:00,0.351
2013-03-09 09:00:00,0.468
2013-03-09 10:00:00,0.616
2013-03-09 11:00:00,0.8
2013-03-09 12:00:00,0.977
2013-03-09 13:00:00,1.136
2013-03-09 14:00:00,1.263
2013-03-09 15:00:00,1.35
2013-03-09 16:00:00,1.394
2013-03-09 17:00:00,1.39
2013-03-09 18:00:00,1.349
2013-03-09 19:00:00,1.277
2013-03-09 20:00:00,1.181
2013-03-09 21:00:00,1.064
2013-03-09 22:00:00,0.925
2013-03-09 23:00:00,0.778
2013-03-10 00:00:00,0.63
2013-03-10 01:00:00,0.497
2013-03-10 02:00:00,0.388
2013-03-10 03:00:00,0.297
2013-03-10 04:00:00,0.228
2013-03-10 05:00:00,0.181
2013-03-10 06:00:00,0.171
2013-03-10 07:00:00,0.187
2013-03-10 08:00:00,0.231
2013-03-10 09:00:00,0.298
2013-03-10 10:00:00,0.406
2013-03-10 11:00:00,0.549
2013-03-10 12:00:00,0.711
2013-03-10 13:00:00,0.874
2013-03-10 14:00:00,1.021
2013-03-10 15:00:00,1.152
2013-03-10 16:00:00,1.257
2013-03-10 17:00:00,1.335
2013-03-10 18:00:00,1.379
2013-03-10 19:00:00,1.392
2013-03-10 20:00:00,1.358
2013-03-10 21:00:00,1.264
2013-03-10 22:00:00,1.116
2013-03-10 23:00:00,0.93
2013-03-11 00:00:00,0.734
2013-03-11 01:00:00,0.546
2013-03-11 02:00:00,0.39
2013-03-11 03:00:00,0.269
2013-03-11 04:00:00,0.187
2013-03-11 05:00:00,0.157
2013-03-11 06:00:00,0.24
2013-03-11 07:00:00,0.446
2013-03-11 08:00:00,0.725
2013-03-11 09:00:00,0.935
2013-03-11 10:00:00,1.056
2013-03-11 11:00:00,1.134
2013-03-11 12:00:00,1.19
2013-03-11 13:00:00,1.228
2013-03-11 14:00:00,1.266
2013-03-11 15:00:00,1.351
2013-03-11 16:00:00,1.474
2013-03-11 17:00:00,1.588
2013-03-11 18:00:00,1.606
2013-03-11 19:00:00,1.54
2013-03-11 20:00:00,1.415
2013-03-11 21:00:00,1.248
2013-03-11 22:00:00,1.058
2013-03-11 23:00:00,0.855
2013-03-12 00:00:00,0.647
2013-03-12 01:00:00,0.465
2013-03-12 02:00:00,0.328
2013-03-12 03:00:00,0.231
2013-03-12 04:00:00,0.166
2013-03-12 05:00:00,0.145
2013-03-12 06:00:00,0.23
2013-03-12 07:00:00,0.431
2013-03-12 08:00:00,0.703
2013-03-12 09:00:00,0.907
2013-03-12 10:00:00,1.024
2013-03-12 11:00:00,1.101
2013-03-12 12:00:00,1.157
2013-03-12 13:00:00,1.192
2013-03-12 14:00:00,1.23
2013-03-12 15:00:00,1.312
2013-03-12 16:00:00,1.431
2013-03-12 17:00:00,1.543
2013-03-12 18:00:00,1.561
2013-03-12 19:00:00,1.495
2013-03-12 20:00:00,1.373
2013-03-12 21:00:00,1.213
2013-03-12 22:00:00,1.028
2013-03-12 23:00:00,0.831
2013-03-13 00:00:00,0.63
2013-03-13 01:00:00,0.454
2013-03-13 02:00:00,0.324
2013-03-13 03:00:00,0.229
2013-03-13 04:00:00,0.168
2013-03-13 05:00:00,0.147
2013-03-13 06:00:00,0.237
2013-03-13 07:00:00,0.443
2013-03-13 08:00:00,0.721
2013-03-13 09:00:00,0.929
2013-03-13 10:00:00,1.049
2013-03-13 11:00:00,1.13
2013-03-13 12:00:00,1.186
2013-03-13 13:00:00,1.223
2013-03-13 14:00:00,1.26
2013-03-13 15:00:00,1.344
2013-03-13 16:00:00,1.466
2013-03-13 17:00:00,1.58
2013-03-13 18:00:00,1.598
2013-03-13 19:00:00,1.53
2013-03-13 20:00:00,1.405
2013-03-13 21:00:00,1.238
2013-03-13 22:00:00,1.05
2013-03-13 23:00:00,0.849
2013-03-14 00:00:00,0.642
2013-03-14 01:00:00,0.465
2013-03-14 02:00:00,0.331
2013-03-14 03:00:00,0.236
2013-03-14 04:00:00,0.173
2013-03-14 05:00:00,0.153
2013-03-14 06:00:00,0.245
2013-03-14 07:00:00,0.459
2013-03-14 08:00:00,0.746
2013-03-14 09:00:00,0.961
2013-03-14 10:00:00,1.084
2013-03-14 11:00:00,1.167
2013-03-14 12:00:00,1.226
2013-03-14 13:00:00,1.263
2013-03-14 14:00:00,1.302
2013-03-14 15:00:00,1.391
2013-03-14 16:00:00,1.518
2013-03-14 17:00:00,1.636
2013-03-14 18:00:00,1.656
2013-03-14 19:00:00,1.587
2013-03-14 20:00:00,1.456
2013-03-14 21:00:00,1.286
2013-03-14 22:00:00,1.09
2013-03-14 23:00:00,0.882
2013-03-15 00:00:00,0.668
2013-03-15 01:00:00,0.483
2013-03-15 02:00:00,0.342
2013-03-15 03:00:00,0.243
2013-03-15 04:00:00,0.18
2013-03-15 05:00:00,0.159
2013-03-15 06:00:00,0.258
2013-03-15 07:00:00,0.487
2013-03-15 08:00:00,0.796
2013-03-15 09:00:00,1.026
2013-03-15 10:00:00,1.157
2013-03-15 11:00:00,1.245
2013-03-15 12:00:00,1.307
2013-03-15 13:00:00,1.348
2013-03-15 14:00:00,1.389
2013-03-15 15:00:00,1.481
2013-03-15 16:00:00,1.616
2013-03-15 17:00:00,1.742
2013-03-15 18:00:00,1.764
2013-03-15 19:00:00,1.691
2013-03-15 20:00:00,1.553
2013-03-15 21:00:00,1.371
2013-03-15 22:00:00,1.163
2013-03-15 23:00:00,0.94
2013-05-19 00:00:00,0.552
2013-05-19 01:00:00,0.429
2013-05-19 02:00:00,0.33
2013-05-19 03:00:00,0.252
2013-05-19 04:00:00,0.199
2013-05-19 05:00:00,0.187
2013-05-19 06:00:00,0.207
2013-05-19 07:00:00,0.254
2013-05-19 08:00:00,0.331
2013-05-19 09:00:00,0.447
2013-05-19 10:00:00,0.606
2013-05-19 11:00:00,0.788
2013-05-19 12:00:00,0.969
2013-05-19 13:00:00,1.131
2013-05-19 14:00:00,1.278
2013-05-19 15:00:00,1.392
2013-05-19 16:00:00,1.478
