hour,PL
2012-03-09 00:00:00,2.93
2012-03-09 01:00:00,2.92
2012-03-09 02:00:00,2.92
2012-03-09 03:00:00,2.91
2012-03-09 04:00:00,2.9
2012-03-09 05:00:00,2.9
2012-03-09 06:00:00,2.92
2012-03-09 07:00:00,3.02
2012-03-09 08:00:00,3.14
2012-03-09 09:00:00,3.24
2012-03-09 10:00:00,3.33
2012-03-09 11:00:00,3.41
2012-03-09 12:00:00,3.46
2012-03-09 13:00:00,3.49
2012-03-09 14:00:00,3.49
2012-03-09 15:00:00,3.46
2012-03-09 16:00:00,3.39
2012-03-09 17:00:00,3.31
2012-03-09 18:00:00,3.27
2012-03-09 19:00:00,3.24
2012-03-09 20:00:00,3.22
2012-03-09 21:00:00,3.21
2012-03-09 22:00:00,3.19
2012-03-09 23:00:00,3.17
2012-03-10 00:00:00,3.15
2012-03-10 01:00:00,3.14
2012-03-10 02:00:00,3.14
2012-03-10 03:00:00,3.14
2012-03-10 04:00:00,3.13
2012-03-10 05:00:00,3.13
2012-03-10 06:00:00,3.16
2012-03-10 07:00:00,3.22
2012-03-10 08:00:00,3.28
2012-03-10 09:00:00,3.36
2012-03-10 10:00:00,3.43
2012-03-10 11:00:00,3.5
2012-03-10 12:00:00,3.55
2012-03-10 13:00:00,3.58
2012-03-10 14:00:00,3.6
2012-03-10 15:00:00,3.6
2012-03-10 16:00:00,3.57
2012-03-10 17:00:00,3.48
2012-03-10 18:00:00,3.42
2012-03-10 19:00:00,3.39
2012-03-10 20:00:00,3.38
2012-03-10 21:00:00,3.38
2012-03-10 22:00:00,3.37
2012-03-10 23:00:00,3.36
2012-03-11 00:00:00,3.37
2012-03-11 01:00:00,3.36
2012-03-11 02:00:00,3.36
2012-03-11 03:00:00,3.37
2012-03-11 04:00:00,3.37
2012-03-11 05:00:00,3.37
2012-03-11 06:00:00,3.41
2012-03-11 07:00:00,3.51
2012-03-11 08:00:00,3.64
2012-03-11 09:00:00,3.78
2012-03-11 10:00:00,3.91
2012-03-11 11:00:00,4.01
2012-03-11 12:00:00,4.06
2012-03-11 13:00:00,4.08
2012-03-11 14:00:00,4.07
2012-03-11 15:00:00,4.05
2012-03-11 16:00:00,4.01
2012-03-11 17:00:00,3.97
2012-03-11 18:00:00,3.95
2012-03-11 19:00:00,3.96
2012-03-11 20:00:00,3.95
2012-03-11 21:00:00,3.95
2012-03-11 22:00:00,3.95
2012-03-11 23:00:00,3.95
2012-03-12 00:00:00,3.94
2012-03-12 01:00:00,3.93
2012-03-12 02:00:00,3.92
2012-03-12 03:00:00,3.9
2012-03-12 04:00:00,3.88
2012-03-12 05:00:00,3.85
2012-03-12 06:00:00,3.82
2012-03-12 07:00:00,3.82
2012-03-12 08:00:00,3.83
2012-03-12 09:00:00,3.87
2012-03-12 10:00:00,3.91
2012-03-12 11:00:00,3.96
2012-03-12 12:00:00,4.0
2012-03-12 13:00:00,4.0
2012-03-12 14:00:00,3.99
2012-03-12 15:00:00,3.95
2012-03-12 16:00:00,3.88
2012-03-12 17:00:00,3.77
2012-03-12 18:00:00,3.68
2012-03-12 19:00:00,3.62
2012-03-12 20:00:00,3.57
2012-03-12 21:00:00,3.54
2012-03-12 22:00:00,3.49
2012-03-12 23:00:00,3.47
2012-03-13 00:00:00,3.46
2012-03-13 01:00:00,3.44
2012-03-13 02:00:00,3.43
2012-03-13 03:00:00,3.43
2012-03-13 04:00:00,3.43
2012-03-13 05:00:00,3.44
2012-03-13 06:00:00,3.49
2012-03-13 07:00:00,3.55
2012-03-13 08:00:00,3.64
2012-03-13 09:00:00,3.74
2012-03-13 10:00:00,3.79
2012-03-13 11:00:00,3.85
