hour,PL
2013-03-09 00:00:00,0.235
2013-03-09 01:00:00,0.177
2013-03-09 02:00:00,0.157
2013-03-09 03:00:00,0.147
2013-03-09 04:00:00,0.187
2013-03-09 05:00:00,0.333
2013-03-09 06:00:00,0.47
2013-03-09 07:00:00,0.597
2013-03-09 08:00:00,0.813
2013-03-09 09:00:00,1.028
2013-03-09 10:00:00,1.293
2013-03-09 11:00:00,1.41
2013-03-09 12:00:00,1.478
2013-03-09 13:00:00,1.498
2013-03-09 14:00:00,1.469
2013-03-09 15:00:00,1.39
2013-03-09 16:00:00,1.283
2013-03-09 17:00:00,1.175
2013-03-09 18:00:00,1.047
2013-03-09 19:00:00,0.911
2013-03-09 20:00:00,0.754
2013-03-09 21:00:00,0.568
2013-03-09 22:00:00,0.411
2013-03-09 23:00:00,0.274
2013-03-10 00:00:00,0.205
2013-03-10 01:00:00,0.177
2013-03-10 02:00:00,0.137
2013-03-10 03:00:00,0.118
2013-03-10 04:00:00,0.118
2013-03-10 05:00:00,0.205
2013-03-10 06:00:00,0.284
2013-03-10 07:00:00,0.382
2013-03-10 08:00:00,0.509
2013-03-10 09:00:00,0.724
2013-03-10 10:00:00,0.95
2013-03-10 11:00:00,1.146
2013-03-10 12:00:00,1.273
2013-03-10 13:00:00,1.342
2013-03-10 14:00:00,1.419
2013-03-10 15:00:00,1.439
2013-03-10 16:00:00,1.449
2013-03-10 17:00:00,1.419
2013-03-10 18:00:00,1.361
2013-03-10 19:00:00,1.204
2013-03-10 20:00:00,0.94
2013-03-10 21:00:00,0.656
2013-03-10 22:00:00,0.401
2013-03-10 23:00:00,0.225
2013-03-11 00:00:00,0.108
2013-03-11 01:00:00,0.088
2013-03-11 02:00:00,0.079
2013-03-11 03:00:00,0.098
2013-03-11 04:00:00,0.187
2013-03-11 05:00:00,0.607
2013-03-11 06:00:00,1.146
2013-03-11 07:00:00,1.576
2013-03-11 08:00:00,1.429
2013-03-11 09:00:00,1.195
2013-03-11 10:00:00,1.146
2013-03-11 11:00:00,1.175
2013-03-11 12:00:00,1.224
2013-03-11 13:00:00,1.361
2013-03-11 14:00:00,1.665
2013-03-11 15:00:00,1.899
2013-03-11 16:00:00,1.899
2013-03-11 17:00:00,1.527
2013-03-11 18:00:00,1.185
2013-03-11 19:00:00,0.931
2013-03-11 20:00:00,0.715
2013-03-11 21:00:00,0.539
2013-03-11 22:00:00,0.382
2013-03-11 23:00:00,0.195
2013-03-12 00:00:00,0.108
2013-03-12 01:00:00,0.079
2013-03-12 02:00:00,0.079
2013-03-12 03:00:00,0.088
2013-03-12 04:00:00,0.177
2013-03-12 05:00:00,0.587
2013-03-12 06:00:00,1.116
2013-03-12 07:00:00,1.527
2013-03-12 08:00:00,1.39
2013-03-12 09:00:00,1.155
2013-03-12 10:00:00,1.116
2013-03-12 11:00:00,1.146
2013-03-12 12:00:00,1.185
2013-03-12 13:00:00,1.322
2013-03-12 14:00:00,1.616
2013-03-12 15:00:00,1.841
2013-03-12 16:00:00,1.85
2013-03-12 17:00:00,1.488
2013-03-12 18:00:00,1.146
2013-03-12 19:00:00,0.901
2013-03-12 20:00:00,0.695
2013-03-12 21:00:00,0.529
2013-03-12 22:00:00,0.372
2013-03-12 23:00:00,0.195
2013-03-13 00:00:00,0.108
2013-03-13 01:00:00,0.088
2013-03-13 02:00:00,0.079
2013-03-13 03:00:00,0.098
2013-03-13 04:00:00,0.177
2013-03-13 05:00:00,0.607
2013-03-13 06:00:00,1.146
2013-03-13 07:00:00,1.567
2013-03-13 08:00:00,1.419
2013-03-13 09:00:00,1.185
2013-03-13 10:00:00,1.146
2013-03-13 11:00:00,1.175
2013-03-13 12:00:00,1.214
2013-03-13 13:00:00,1.351
2013-03-13 14:00:00,1.655
2013-03-13 15:00:00,1.89
2013-03-13 16:00:00,1.89
2013-03-13 17:00:00,1.518
2013-03-13 18:00:00,1.175
2013-03-13 19:00:00,0.921
2013-03-13 20:00:00,0.705
2013-03-13 21:00:00,0.539
2013-03-13 22:00:00,0.382
2013-03-13 23:00:00,0.195
2013-03-14 00:00:00,0.118
2013-03-14 01:00:00,0.088
2013-03-14 02:00:00,0.088
2013-03-14 03:00:00,0.098
2013-03-14 04:00:00,0.187
2013-03-14 05:00:00,0.626
2013-03-14 06:00:00,1.185
2013-03-14 07:00:00,1.616
2013-03-14 08:00:00,1.469
2013-03-14 09:00:00,1.224
2013-03-14 10:00:00,1.185
2013-03-14 11:00:00,1.214
2013-03-14 12:00:00,1.254
2013-03-14 13:00:00,1.4
2013-03-14 14:00:00,1.714
2013-03-14 15:00:00,1.958
2013-03-14 16:00:00,1.958
2013-03-14 17:00:00,1.576
2013-03-14 18:00:00,1.224
2013-03-14 19:00:00,0.95
2013-03-14 20:00:00,0.734
2013-03-14 21:00:00,0.559
2013-03-14 22:00:00,0.401
2013-03-14 23:00:00,0.205
2013-03-15 00:00:00,0.118
2013-03-15 01:00:00,0.088
2013-03-15 02:00:00,0.088
2013-03-15 03:00:00,0.108
2013-03-15 04:00:00,0.195
2013-03-15 05:00:00,0.666
2013-03-15 06:00:00,1.263
2013-03-15 07:00:00,1.733
2013-03-15 08:00:00,1.567
2013-03-15 09:00:00,1.303
2013-03-15 10:00:00,1.263
2013-03-15 11:00:00,1.293
2013-03-15 12:00:00,1.342
2013-03-15 13:00:00,1.488
2013-03-15 14:00:00,1.821
2013-03-15 15:00:00,2.086
2013-03-15 16:00:00,2.086
2013-03-15 17:00:00,1.684
2013-03-15 18:00:00,1.303
2013-03-15 19:00:00,1.018
2013-03-15 20:00:00,0.783
2013-03-15 21:00:00,0.597
2013-03-15 22:00:00,0.421
2013-03-15 23:00:00,0.215
2013-05-19 00:00:00,0.187
2013-05-19 01:00:00,0.157
2013-05-19 02:00:00,0.128
2013-05-19 03:00:00,0.128
2013-05-19 04:00:00,0.225
2013-05-19 05:00:00,0.313
2013-05-19 06:00:00,0.421
2013-05-19 07:00:00,0.568
2013-05-19 08:00:00,0.793
2013-05-19 09:00:00,1.057
2013-05-19 10:00:00,1.273
2013-05-19 11:00:00,1.41
2013-05-19 12:00:00,1.488
2013-05-19 13:00:00,1.576
2013-05-19 14:00:00,1.586
2013-05-19 15:00:00,1.606
2013-05-19 16:00:00,1.567
