hour,PL,CZ,DE,LT,SE,SK
2013-03-10 05:00:00,0.621,0.095,0.371,0.718,0.522,0.024
2013-03-10 06:00:00,0.647,0.092,0.372,0.735,0.537,0.019
2013-03-10 07:00:00,0.664,0.091,0.38,0.739,0.549,0.015
2013-03-10 08:00:00,0.671,0.084,0.375,0.712,0.527,0.004
2013-03-10 09:00:00,0.67,0.068,0.393,0.687,0.504,0.001
2013-03-10 10:00:00,0.659,0.112,0.404,0.713,0.499,0.002
2013-03-10 11:00:00,0.644,0.105,0.368,0.697,0.434,0.006
2013-03-10 12:00:00,0.618,0.135,0.37,0.683,0.422,0.012
2013-03-10 13:00:00,0.588,0.12,0.381,0.678,0.42,0.018
2013-03-10 14:00:00,0.563,0.113,0.396,0.702,0.433,0.019
2013-03-10 15:00:00,0.554,0.092,0.405,0.729,0.45,0.013
2013-03-10 16:00:00,0.562,0.068,0.409,0.721,0.48,0.007
2013-03-10 17:00:00,0.593,0.046,0.393,0.697,0.503,0.009
2013-03-10 18:00:00,0.614,0.041,0.391,0.702,0.528,0.011
2013-03-10 19:00:00,0.612,0.061,0.403,0.705,0.54,0.007
2013-03-10 20:00:00,0.603,0.076,0.401,0.685,0.535,0.004
2013-03-10 21:00:00,0.592,0.079,0.383,0.67,0.52,0.003
2013-03-10 22:00:00,0.572,0.081,0.363,0.652,0.501,0.004
2013-03-10 23:00:00,0.555,0.119,0.321,0.616,0.487,0.01
2013-03-11 00:00:00,0.546,0.141,0.305,0.605,0.458,0.019
2013-03-11 01:00:00,0.548,0.174,0.31,0.606,0.443,0.015
2013-03-11 02:00:00,0.553,0.211,0.289,0.631,0.422,0.021
2013-03-11 03:00:00,0.554,0.217,0.29,0.649,0.412,0.019
2013-03-11 04:00:00,0.547,0.231,0.274,0.675,0.4,0.016
2013-03-11 05:00:00,0.536,0.223,0.277,0.674,0.391,0.016
2013-03-11 06:00:00,0.523,0.197,0.265,0.677,0.383,0.017
2013-03-11 07:00:00,0.502,0.187,0.259,0.627,0.367,0.018
2013-03-11 08:00:00,0.481,0.179,0.26,0.549,0.322,0.02
2013-03-11 09:00:00,0.457,0.169,0.266,0.472,0.258,0.017
2013-03-11 10:00:00,0.428,0.147,0.269,0.416,0.177,0.042
2013-03-11 11:00:00,0.4,0.102,0.238,0.388,0.133,0.054
2013-03-11 12:00:00,0.374,0.088,0.24,0.39,0.125,0.081
2013-03-11 13:00:00,0.358,0.084,0.248,0.381,0.12,0.109
2013-03-11 14:00:00,0.347,0.093,0.266,0.384,0.1,0.137
2013-03-11 15:00:00,0.338,0.096,0.27,0.39,0.085,0.169
2013-03-11 16:00:00,0.312,0.099,0.267,0.365,0.079,0.189
2013-03-11 17:00:00,0.292,0.108,0.237,0.353,0.089,0.218
2013-03-11 18:00:00,0.281,0.141,0.225,0.382,0.108,0.253
2013-03-11 19:00:00,0.257,0.158,0.232,0.393,0.122,0.258
2013-03-11 20:00:00,0.225,0.137,0.238,0.37,0.128,0.205
2013-03-11 21:00:00,0.19,0.116,0.237,0.345,0.132,0.16
2013-03-11 22:00:00,0.158,0.094,0.241,0.323,0.134,0.149
2013-03-11 23:00:00,0.121,0.061,0.201,0.315,0.14,0.123
2013-03-12 00:00:00,0.089,0.066,0.213,0.292,0.147,0.137
2013-03-12 01:00:00,0.07,0.075,0.215,0.268,0.16,0.12
2013-03-12 02:00:00,0.06,0.075,0.219,0.244,0.186,0.097
2013-03-12 03:00:00,0.058,0.067,0.224,0.235,0.215,0.08
2013-03-12 04:00:00,0.064,0.065,0.238,0.222,0.253,0.071
2013-03-12 05:00:00,0.074,0.077,0.249,0.228,0.28,0.054
2013-03-12 06:00:00,0.08,0.087,0.254,0.24,0.313,0.04
2013-03-12 07:00:00,0.077,0.09,0.258,0.232,0.33,0.026
2013-03-12 08:00:00,0.071,0.087,0.252,0.17,0.312,0.012
2013-03-12 09:00:00,0.062,0.086,0.24,0.102,0.245,0.007
2013-03-12 10:00:00,0.041,0.092,0.228,0.089,0.225,0.005
2013-03-12 11:00:00,0.024,0.081,0.193,0.068,0.205,0.006
2013-03-12 12:00:00,0.018,0.12,0.191,0.07,0.214,0.012
2013-03-12 13:00:00,0.02,0.146,0.183,0.065,0.217,0.014
2013-03-12 14:00:00,0.021,0.163,0.178,0.065,0.191,0.013
2013-03-12 15:00:00,0.022,0.184,0.169,0.067,0.177,0.006
2013-03-12 16:00:00,0.02,0.203,0.168,0.066,0.172,0.004
2013-03-12 17:00:00,0.018,0.218,0.157,0.069,0.188,0.011
2013-03-12 18:00:00,0.018,0.244,0.157,0.082,0.213,0.02
2013-03-12 19:00:00,0.015,0.264,0.159,0.09,0.227,0.025
2013-03-12 20:00:00,0.014,0.247,0.151,0.079,0.22,0.024
2013-03-12 21:00:00,0.013,0.217,0.136,0.057,0.211,0.022
2013-03-12 22:00:00,0.011,0.192,0.123,0.036,0.202,0.021
2013-03-12 23:00:00,0.01,0.128,0.1,0.033,0.218,0.02
2013-03-13 00:00:00,0.011,0.127,0.097,0.027,0.203,0.023
2013-03-13 01:00:00,0.015,0.114,0.093,0.025,0.194,0.022
2013-03-13 02:00:00,0.02,0.102,0.086,0.027,0.189,0.019
2013-03-13 03:00:00,0.027,0.086,0.08,0.028,0.193,0.012
2013-03-13 04:00:00,0.039,0.074,0.075,0.028,0.196,0.007
2013-03-13 05:00:00,0.05,0.07,0.072,0.042,0.202,0.006
2013-03-13 06:00:00,0.054,0.072,0.073,0.051,0.208,0.008
2013-03-13 07:00:00,0.041,0.071,0.074,0.052,0.205,0.011
2013-03-13 08:00:00,0.034,0.07,0.068,0.035,0.179,0.011
2013-03-13 09:00:00,0.038,0.068,0.054,0.013,0.138,0.014
2013-03-13 10:00:00,0.029,0.064,0.042,0.008,0.103,0.032
2013-03-13 11:00:00,0.02,0.052,0.028,0.004,0.086,0.036
2013-03-13 12:00:00,0.014,0.055,0.026,0.002,0.079,0.035
2013-03-13 13:00:00,0.011,0.058,0.028,0.002,0.075,0.031
2013-03-13 14:00:00,0.011,0.061,0.03,0.003,0.078,0.028
2013-03-13 15:00:00,0.014,0.071,0.033,0.007,0.083,0.039
2013-03-13 16:00:00,0.016,0.093,0.036,0.009,0.097,0.07
2013-03-13 17:00:00,0.02,0.112,0.033,0.014,0.117,0.114
2013-03-13 18:00:00,0.023,0.136,0.033,0.017,0.133,0.184
2013-03-13 19:00:00,0.022,0.168,0.041,0.023,0.145,0.233
2013-03-13 20:00:00,0.019,0.181,0.047,0.021,0.158,0.265
2013-03-13 21:00:00,0.018,0.176,0.053,0.018,0.177,0.292
2013-03-13 22:00:00,0.018,0.176,0.059,0.017,0.197,0.324
2013-03-13 23:00:00,0.021,0.126,0.059,0.016,0.224,0.3
2013-03-14 00:00:00,0.028,0.123,0.061,0.018,0.241,0.373
2013-03-14 01:00:00,0.037,0.128,0.064,0.021,0.253,0.449
2013-03-14 02:00:00,0.046,0.158,0.066,0.025,0.252,0.543
2013-03-14 03:00:00,0.053,0.197,0.07,0.031,0.248,0.609
2013-03-14 04:00:00,0.058,0.211,0.074,0.037,0.238,0.65
2013-03-14 05:00:00,0.059,0.219,0.073,0.043,0.226,0.7
2013-03-14 06:00:00,0.057,0.237,0.072,0.046,0.22,0.761
2013-03-14 07:00:00,0.047,0.271,0.068,0.046,0.208,0.801
2013-03-14 08:00:00,0.045,0.294,0.06,0.038,0.17,0.825
2013-03-14 09:00:00,0.057,0.305,0.047,0.03,0.101,0.846
2013-03-14 10:00:00,0.069,0.339,0.044,0.021,0.054,0.86
2013-03-14 11:00:00,0.079,0.374,0.028,0.04,0.045,0.842
2013-03-14 12:00:00,0.098,0.422,0.038,0.041,0.034,0.876
2013-03-14 13:00:00,0.129,0.458,0.052,0.042,0.034,0.892
2013-03-14 14:00:00,0.168,0.522,0.068,0.052,0.037,0.901
2013-03-14 15:00:00,0.195,0.563,0.088,0.072,0.045,0.921
2013-03-14 16:00:00,0.208,0.56,0.103,0.072,0.069,0.932
2013-03-14 17:00:00,0.239,0.523,0.108,0.111,0.108,0.932
2013-03-14 18:00:00,0.271,0.505,0.107,0.165,0.149,0.938
2013-03-14 19:00:00,0.285,0.525,0.112,0.208,0.171,0.943
2013-03-14 20:00:00,0.295,0.523,0.108,0.267,0.184,0.941
2013-03-14 21:00:00,0.307,0.507,0.101,0.311,0.196,0.942
2013-03-14 22:00:00,0.328,0.494,0.089,0.338,0.201,0.944
2013-03-14 23:00:00,0.359,0.568,0.074,0.476,0.194,0.94
2013-03-15 00:00:00,0.383,0.545,0.062,0.538,0.197,0.943
2013-03-15 01:00:00,0.401,0.533,0.053,0.548,0.199,0.942
2013-03-15 02:00:00,0.417,0.518,0.051,0.54,0.2,0.944
2013-03-15 03:00:00,0.434,0.482,0.047,0.591,0.19,0.945
2013-03-15 04:00:00,0.438,0.49,0.044,0.624,0.181,0.945
2013-03-15 05:00:00,0.436,0.512,0.042,0.635,0.169,0.944
2013-03-15 06:00:00,0.435,0.52,0.042,0.651,0.156,0.943
2013-03-15 07:00:00,0.43,0.511,0.043,0.65,0.143,0.943
2013-03-15 08:00:00,0.447,0.526,0.04,0.652,0.116,0.949
2013-03-15 09:00:00,0.507,0.534,0.032,0.604,0.083,0.95
2013-03-15 10:00:00,0.536,0.54,0.035,0.617,0.042,0.95
2013-03-15 11:00:00,0.547,0.533,0.038,0.633,0.028,0.95
2013-03-15 12:00:00,0.554,0.576,0.047,0.698,0.023,0.95
2013-03-15 13:00:00,0.553,0.579,0.054,0.753,0.024,0.95
2013-03-15 14:00:00,0.541,0.559,0.063,0.811,0.028,0.95
2013-03-15 15:00:00,0.52,0.541,0.07,0.846,0.033,0.948
2013-03-15 16:00:00,0.48,0.495,0.07,0.853,0.045,0.947
2013-03-15 17:00:00,0.455,0.404,0.071,0.861,0.067,0.93
2013-03-15 18:00:00,0.456,0.32,0.086,0.862,0.091,0.887
2013-03-15 19:00:00,0.45,0.299,0.117,0.866,0.1,0.839
2013-03-15 20:00:00,0.434,0.285,0.143,0.864,0.101,0.805
2013-03-15 21:00:00,0.412,0.272,0.167,0.863,0.1,0.769
2013-03-15 22:00:00,0.394,0.249,0.19,0.862,0.095,0.729
2013-03-15 23:00:00,0.368,0.222,0.227,0.874,0.093,0.566
2013-05-19 00:00:00,0.163,0.228,0.136,0.339,0.196,0.176
2013-05-19 01:00:00,0.119,0.23,0.135,0.283,0.198,0.216
2013-05-19 02:00:00,0.091,0.231,0.124,0.217,0.205,0.289
2013-05-19 03:00:00,0.074,0.249,0.106,0.176,0.211,0.355
2013-05-19 04:00:00,0.078,0.265,0.098,0.172,0.22,0.402
2013-05-19 05:00:00,0.074,0.29,0.09,0.169,0.216,0.46
2013-05-19 06:00:00,0.075,0.291,0.075,0.129,0.175,0.478
2013-05-19 07:00:00,0.098,0.218,0.058,0.082,0.133,0.421
2013-05-19 08:00:00,0.13,0.241,0.043,0.064,0.119,0.535
2013-05-19 09:00:00,0.15,0.274,0.042,0.057,0.122,0.647
2013-05-19 10:00:00,0.157,0.311,0.05,0.049,0.143,0.684
2013-05-19 11:00:00,0.168,0.27,0.037,0.02,0.184,0.546
2013-05-19 12:00:00,0.189,0.358,0.053,0.022,0.174,0.578
2013-05-19 13:00:00,0.203,0.437,0.066,0.025,0.176,0.587
2013-05-19 14:00:00,0.201,0.497,0.082,0.019,0.176,0.602
2013-05-19 15:00:00,0.189,0.507,0.093,0.008,0.18,0.618
2013-05-19 16:00:00,0.16,0.46,0.101,0.004,0.186,0.573
2013-05-19 17:00:00,0.111,0.372,0.114,0.015,0.191,0.509
2013-05-19 18:00:00,0.119,0.361,0.132,0.039,0.208,0.454
2013-05-19 19:00:00,0.157,0.401,0.155,0.105,0.246,0.422
2013-05-19 20:00:00,0.195,0.465,0.186,0.207,0.288,0.381
2013-05-19 21:00:00,0.217,0.546,0.199,0.252,0.32,0.319
2013-05-19 22:00:00,0.243,0.611,0.195,0.226,0.331,0.232
2013-05-19 23:00:00,0.253,0.559,0.166,0.19,0.305,0.069
2013-05-20 00:00:00,0.252,0.564,0.177,0.193,0.296,0.1
2013-05-20 01:00:00,0.24,0.576,0.187,0.177,0.277,0.114
2013-05-20 02:00:00,0.23,0.56,0.198,0.159,0.259,0.117
2013-05-20 03:00:00,0.224,0.535,0.206,0.135,0.238,0.137
2013-05-20 04:00:00,0.213,0.532,0.215,0.131,0.225,0.16
2013-05-20 05:00:00,0.172,0.502,0.212,0.119,0.218,0.167
2013-05-20 06:00:00,0.149,0.492,0.207,0.076,0.201,0.152
2013-05-20 07:00:00,0.167,0.505,0.212,0.045,0.179,0.124
2013-05-20 08:00:00,0.184,0.526,0.237,0.039,0.166,0.182
2013-05-20 09:00:00,0.189,0.499,0.244,0.038,0.155,0.205
2013-05-20 10:00:00,0.173,0.451,0.244,0.04,0.156,0.218
2013-05-20 11:00:00,0.164,0.247,0.187,0.062,0.173,0.17
2013-05-20 12:00:00,0.16,0.25,0.191,0.04,0.198,0.248
2013-05-20 13:00:00,0.155,0.244,0.178,0.027,0.2,0.297
2013-05-20 14:00:00,0.145,0.251,0.168,0.031,0.197,0.316
2013-05-20 15:00:00,0.137,0.256,0.17,0.03,0.184,0.31
2013-05-20 16:00:00,0.13,0.233,0.176,0.032,0.168,0.271
2013-05-20 17:00:00,0.116,0.182,0.166,0.077,0.154,0.182
2013-05-20 18:00:00,0.102,0.122,0.125,0.103,0.141,0.133
2013-05-20 19:00:00,0.113,0.092,0.102,0.115,0.152,0.093
2013-05-20 20:00:00,0.141,0.105,0.092,0.151,0.177,0.059
2013-05-20 21:00:00,0.167,0.104,0.098,0.111,0.209,0.044
2013-05-20 22:00:00,0.194,0.118,0.117,0.118,0.219,0.033
2013-05-20 23:00:00,0.214,0.203,0.139,0.046,0.207,0.024
2013-05-21 00:00:00,0.225,0.188,0.154,0.052,0.187,0.018
2013-05-21 01:00:00,0.227,0.188,0.168,0.06,0.167,0.019
2013-05-21 02:00:00,0.222,0.21,0.169,0.061,0.155,0.028
2013-05-21 03:00:00,0.213,0.186,0.159,0.061,0.143,0.031
2013-05-21 04:00:00,0.188,0.151,0.152,0.08,0.135,0.035
2013-05-21 05:00:00,0.147,0.143,0.151,0.097,0.124,0.042
2013-05-21 06:00:00,0.142,0.14,0.15,0.097,0.116,0.033
2013-05-21 07:00:00,0.218,0.116,0.139,0.111,0.115,0.018
2013-05-21 08:00:00,0.302,0.153,0.15,0.138,0.121,0.029
2013-05-21 09:00:00,0.374,0.161,0.152,0.14,0.132,0.033
2013-05-21 10:00:00,0.41,0.161,0.151,0.172,0.153,0.053
2013-05-21 11:00:00,0.418,0.144,0.104,0.161,0.154,0.077
2013-05-21 12:00:00,0.4,0.11,0.107,0.233,0.175,0.115
2013-05-21 13:00:00,0.354,0.086,0.113,0.37,0.181,0.125
2013-05-21 14:00:00,0.291,0.058,0.113,0.446,0.195,0.111
2013-05-21 15:00:00,0.225,0.04,0.112,0.47,0.207,0.067
2013-05-21 16:00:00,0.153,0.037,0.114,0.406,0.206,0.038
2013-05-21 17:00:00,0.091,0.047,0.118,0.325,0.196,0.011
2013-05-21 18:00:00,0.042,0.037,0.117,0.233,0.192,0.004
2013-05-21 19:00:00,0.033,0.026,0.12,0.18,0.2,0.004
2013-05-21 20:00:00,0.039,0.038,0.132,0.153,0.227,0.033
2013-05-21 21:00:00,0.046,0.074,0.153,0.158,0.254,0.062
2013-05-21 22:00:00,0.064,0.092,0.186,0.164,0.259,0.072
2013-05-21 23:00:00,0.089,0.127,0.228,0.154,0.292,0.016
2013-05-22 00:00:00,0.108,0.13,0.265,0.142,0.296,0.012
2013-05-22 01:00:00,0.112,0.135,0.287,0.138,0.296,0.018
2013-05-22 02:00:00,0.105,0.185,0.322,0.134,0.301,0.02
2013-05-22 03:00:00,0.096,0.196,0.361,0.145,0.299,0.02
2013-05-22 04:00:00,0.095,0.181,0.394,0.139,0.291,0.023
2013-05-22 05:00:00,0.084,0.163,0.423,0.107,0.281,0.027
2013-05-22 06:00:00,0.082,0.179,0.44,0.058,0.262,0.026
2013-05-22 07:00:00,0.135,0.181,0.465,0.037,0.265,0.027
2013-05-22 08:00:00,0.183,0.226,0.503,0.032,0.29,0.025
2013-05-22 09:00:00,0.216,0.261,0.528,0.06,0.339,0.032
2013-05-22 10:00:00,0.223,0.29,0.541,0.091,0.414,0.043
2013-05-22 11:00:00,0.227,0.193,0.531,0.045,0.448,0.025
2013-05-22 12:00:00,0.232,0.27,0.572,0.03,0.498,0.045
2013-05-22 13:00:00,0.234,0.333,0.61,0.03,0.524,0.061
2013-05-22 14:00:00,0.233,0.417,0.64,0.03,0.534,0.077
2013-05-22 15:00:00,0.232,0.468,0.675,0.03,0.531,0.079
2013-05-22 16:00:00,0.225,0.558,0.685,0.018,0.519,0.086
2013-05-22 17:00:00,0.201,0.632,0.667,0.017,0.486,0.093
2013-05-22 18:00:00,0.208,0.656,0.629,0.031,0.442,0.079
2013-05-22 19:00:00,0.247,0.632,0.597,0.047,0.425,0.102
2013-05-22 20:00:00,0.3,0.635,0.563,0.054,0.438,0.151
2013-05-22 21:00:00,0.352,0.578,0.514,0.068,0.453,0.209
2013-05-22 22:00:00,0.385,0.494,0.467,0.086,0.455,0.3
2013-05-22 23:00:00,0.401,0.384,0.384,0.082,0.518,0.304
2013-05-23 00:00:00,0.412,0.386,0.362,0.053,0.497,0.338
2013-05-23 01:00:00,0.412,0.376,0.336,0.04,0.477,0.378
2013-05-23 02:00:00,0.404,0.351,0.294,0.034,0.46,0.441
2013-05-23 03:00:00,0.393,0.255,0.261,0.038,0.441,0.452
2013-05-23 04:00:00,0.378,0.201,0.226,0.045,0.412,0.468
2013-05-23 05:00:00,0.367,0.188,0.19,0.039,0.378,0.462
2013-05-23 06:00:00,0.358,0.175,0.17,0.02,0.325,0.411
2013-05-23 07:00:00,0.321,0.144,0.148,0.018,0.3,0.478
2013-05-23 08:00:00,0.265,0.091,0.11,0.033,0.285,0.531
2013-05-23 09:00:00,0.204,0.067,0.085,0.058,0.273,0.562
2013-05-23 10:00:00,0.156,0.059,0.074,0.097,0.282,0.513
2013-05-23 11:00:00,0.123,0.034,0.049,0.168,0.284,0.437
2013-05-23 12:00:00,0.101,0.031,0.045,0.17,0.262,0.465
2013-05-23 13:00:00,0.085,0.032,0.044,0.198,0.231,0.464
2013-05-23 14:00:00,0.073,0.042,0.042,0.245,0.201,0.468
2013-05-23 15:00:00,0.065,0.057,0.045,0.277,0.183,0.452
2013-05-23 16:00:00,0.062,0.068,0.049,0.252,0.17,0.419
2013-05-23 17:00:00,0.058,0.073,0.054,0.234,0.144,0.388
2013-05-23 18:00:00,0.054,0.076,0.051,0.224,0.122,0.361
2013-05-23 19:00:00,0.068,0.069,0.059,0.211,0.108,0.364
2013-05-23 20:00:00,0.083,0.072,0.072,0.196,0.119,0.365
2013-05-23 21:00:00,0.083,0.071,0.084,0.18,0.123,0.361
2013-05-23 22:00:00,0.08,0.07,0.096,0.176,0.121,0.352
2013-05-23 23:00:00,0.076,0.089,0.135,0.15,0.108,0.306
2013-05-24 00:00:00,0.076,0.089,0.128,0.116,0.098,0.27
2013-05-24 01:00:00,0.077,0.082,0.114,0.085,0.095,0.277
2013-05-24 02:00:00,0.076,0.074,0.101,0.071,0.094,0.31
2013-05-24 03:00:00,0.068,0.08,0.088,0.063,0.088,0.315
2013-05-24 04:00:00,0.061,0.086,0.075,0.059,0.078,0.294
2013-05-24 05:00:00,0.054,0.095,0.066,0.062,0.065,0.276
2013-05-24 06:00:00,0.053,0.082,0.058,0.072,0.041,0.247
2013-05-24 07:00:00,0.052,0.082,0.046,0.088,0.026,0.253
2013-05-24 08:00:00,0.05,0.091,0.038,0.1,0.025,0.255
2013-05-24 09:00:00,0.055,0.102,0.032,0.126,0.027,0.249
2013-05-24 10:00:00,0.059,0.111,0.025,0.173,0.033,0.201
2013-05-24 11:00:00,0.071,0.114,0.027,0.226,0.033,0.188
2013-05-24 12:00:00,0.097,0.105,0.02,0.266,0.043,0.149
2013-05-24 13:00:00,0.129,0.115,0.02,0.284,0.055,0.091
2013-05-24 14:00:00,0.151,0.116,0.021,0.326,0.072,0.076
2013-05-24 15:00:00,0.161,0.107,0.023,0.367,0.096,0.098
2013-05-24 16:00:00,0.159,0.112,0.028,0.402,0.123,0.129
2013-05-24 17:00:00,0.147,0.12,0.033,0.442,0.144,0.15
2013-05-24 18:00:00,0.137,0.121,0.038,0.485,0.164,0.146
2013-05-24 19:00:00,0.139,0.134,0.048,0.534,0.177,0.154
2013-05-24 20:00:00,0.153,0.152,0.064,0.574,0.205,0.14
2013-05-24 21:00:00,0.173,0.145,0.078,0.613,0.229,0.125
2013-05-24 22:00:00,0.21,0.135,0.087,0.646,0.251,0.129
2013-05-24 23:00:00,0.254,0.12,0.088,0.631,0.293,0.071
2013-05-25 00:00:00,0.289,0.125,0.091,0.655,0.314,0.083
2013-05-25 01:00:00,0.319,0.127,0.098,0.678,0.322,0.08
2013-05-25 02:00:00,0.359,0.128,0.104,0.693,0.331,0.086
2013-05-25 03:00:00,0.401,0.133,0.113,0.699,0.329,0.091
2013-05-25 04:00:00,0.402,0.142,0.122,0.691,0.325,0.102
2013-05-25 05:00:00,0.385,0.146,0.128,0.654,0.313,0.101
2013-05-25 06:00:00,0.376,0.154,0.133,0.691,0.296,0.085
2013-05-25 07:00:00,0.381,0.168,0.129,0.709,0.274,0.07
2013-05-25 08:00:00,0.384,0.147,0.139,0.68,0.26,0.05
2013-05-25 09:00:00,0.376,0.13,0.162,0.65,0.259,0.037
2013-05-25 10:00:00,0.38,0.101,0.18,0.617,0.254,0.04
2013-05-25 11:00:00,0.382,0.099,0.218,0.599,0.21,0.036
2013-05-25 12:00:00,0.388,0.12,0.243,0.517,0.208,0.04
2013-05-25 13:00:00,0.393,0.142,0.277,0.414,0.206,0.042
2013-05-25 14:00:00,0.398,0.151,0.285,0.373,0.196,0.035
2013-05-25 15:00:00,0.4,0.166,0.276,0.347,0.196,0.038
2013-05-25 16:00:00,0.378,0.172,0.28,0.356,0.186,0.039
2013-05-25 17:00:00,0.341,0.168,0.287,0.33,0.166,0.04
2013-05-25 18:00:00,0.308,0.183,0.285,0.317,0.155,0.018
2013-05-25 19:00:00,0.288,0.161,0.288,0.335,0.181,0.025
2013-05-25 20:00:00,0.278,0.141,0.289,0.365,0.235,0.04
2013-05-25 21:00:00,0.267,0.139,0.289,0.385,0.284,0.042
2013-05-25 22:00:00,0.263,0.163,0.294,0.4,0.306,0.032
2013-05-25 23:00:00,0.262,0.287,0.345,0.409,0.352,0.04
2013-07-08 00:00:00,0.035,0.258,0.22,0.211,0.52,0.209
2013-07-08 01:00:00,0.032,0.203,0.186,0.193,0.494,0.214
2013-07-08 02:00:00,0.031,0.167,0.16,0.188,0.471,0.198
2013-07-08 03:00:00,0.03,0.161,0.137,0.204,0.441,0.189
2013-07-08 04:00:00,0.028,0.161,0.122,0.218,0.409,0.182
2013-07-08 05:00:00,0.017,0.156,0.117,0.21,0.408,0.167
2013-07-08 06:00:00,0.018,0.139,0.11,0.128,0.48,0.125
2013-07-08 07:00:00,0.029,0.088,0.085,0.104,0.469,0.09
2013-07-08 08:00:00,0.033,0.108,0.05,0.118,0.471,0.119
2013-07-08 09:00:00,0.037,0.172,0.046,0.14,0.485,0.142
2013-07-08 10:00:00,0.038,0.231,0.058,0.182,0.46,0.133
2013-07-08 11:00:00,0.041,0.216,0.067,0.171,0.413,0.056
2013-07-08 12:00:00,0.048,0.197,0.077,0.226,0.402,0.057
2013-07-08 13:00:00,0.063,0.185,0.084,0.275,0.379,0.069
2013-07-08 14:00:00,0.073,0.173,0.092,0.321,0.364,0.087
2013-07-08 15:00:00,0.082,0.171,0.098,0.346,0.345,0.115
2013-07-08 16:00:00,0.095,0.178,0.108,0.363,0.317,0.136
2013-07-08 17:00:00,0.098,0.194,0.117,0.343,0.266,0.169
2013-07-08 18:00:00,0.09,0.178,0.123,0.338,0.211,0.226
2013-07-08 19:00:00,0.088,0.186,0.145,0.365,0.169,0.294
2013-07-08 20:00:00,0.088,0.212,0.186,0.388,0.135,0.332
2013-07-08 21:00:00,0.08,0.225,0.223,0.386,0.124,0.323
2013-07-08 22:00:00,0.069,0.202,0.224,0.377,0.118,0.291
2013-07-08 23:00:00,0.064,0.171,0.228,0.353,0.106,0.154
2013-07-09 00:00:00,0.058,0.143,0.193,0.296,0.118,0.136
2013-07-09 01:00:00,0.055,0.124,0.158,0.24,0.132,0.125
2013-07-09 02:00:00,0.052,0.113,0.133,0.197,0.157,0.118
2013-07-09 03:00:00,0.049,0.099,0.112,0.174,0.19,0.096
2013-07-09 04:00:00,0.032,0.093,0.097,0.168,0.229,0.082
2013-07-09 05:00:00,0.019,0.094,0.086,0.149,0.253,0.071
2013-07-09 06:00:00,0.017,0.068,0.074,0.141,0.267,0.049
2013-07-09 07:00:00,0.015,0.028,0.048,0.144,0.285,0.019
2013-07-09 08:00:00,0.015,0.026,0.028,0.14,0.309,0.036
2013-07-09 09:00:00,0.016,0.049,0.025,0.115,0.329,0.041
2013-07-09 10:00:00,0.018,0.088,0.028,0.095,0.331,0.034
2013-07-09 11:00:00,0.019,0.099,0.04,0.068,0.323,0.003
2013-07-09 12:00:00,0.021,0.076,0.043,0.078,0.339,0.005
2013-07-09 13:00:00,0.025,0.067,0.043,0.088,0.34,0.012
2013-07-09 14:00:00,0.03,0.063,0.046,0.098,0.343,0.015
2013-07-09 15:00:00,0.032,0.069,0.054,0.107,0.316,0.015
2013-07-09 16:00:00,0.029,0.087,0.065,0.107,0.306,0.016
