hour,PL,DE,LT,SE
2015-10-13 20:00:00,0.443,0.74,0.495,0.376
2015-10-13 21:00:00,0.361,0.717,0.42,0.321
2015-10-13 22:00:00,0.285,0.712,0.364,0.272
2015-10-13 23:00:00,0.226,0.651,0.285,0.268
2015-10-14 00:00:00,0.191,0.684,0.234,0.252
2015-10-14 01:00:00,0.205,0.709,0.182,0.239
2015-10-14 02:00:00,0.27,0.738,0.165,0.271
2015-10-14 03:00:00,0.352,0.787,0.189,0.321
2015-10-14 04:00:00,0.41,0.821,0.259,0.337
2015-10-14 05:00:00,0.399,0.845,0.339,0.32
2015-10-14 06:00:00,0.356,0.852,0.357,0.297
2015-10-14 07:00:00,0.357,0.853,0.332,0.304
2015-10-14 08:00:00,0.407,0.836,0.314,0.349
2015-10-14 09:00:00,0.518,0.831,0.31,0.406
2015-10-14 10:00:00,0.583,0.833,0.338,0.443
2015-10-14 11:00:00,0.639,0.847,0.396,0.437
2015-10-14 12:00:00,0.598,0.813,0.407,0.436
2015-10-14 13:00:00,0.62,0.806,0.365,0.48
2015-10-14 14:00:00,0.682,0.79,0.366,0.49
2015-10-14 15:00:00,0.68,0.785,0.482,0.487
2015-10-14 16:00:00,0.72,0.819,0.648,0.531
2015-10-14 17:00:00,0.772,0.846,0.684,0.563
2015-10-14 18:00:00,0.813,0.857,0.682,0.581
2015-10-14 19:00:00,0.821,0.859,0.692,0.578
2015-10-14 20:00:00,0.812,0.856,0.69,0.576
2015-10-14 21:00:00,0.787,0.832,0.681,0.554
2015-10-14 22:00:00,0.777,0.796,0.677,0.538
2015-10-14 23:00:00,0.861,0.838,0.704,0.582
2015-10-15 00:00:00,0.854,0.818,0.654,0.577
2015-10-15 01:00:00,0.849,0.796,0.619,0.604
2015-10-15 02:00:00,0.829,0.758,0.604,0.636
2015-10-15 03:00:00,0.855,0.696,0.646,0.67
2015-10-15 04:00:00,0.905,0.65,0.722,0.694
2015-10-15 05:00:00,0.929,0.646,0.78,0.708
2015-10-15 06:00:00,0.944,0.692,0.797,0.741
2015-10-15 07:00:00,0.949,0.719,0.877,0.779
2015-10-15 08:00:00,0.949,0.705,0.912,0.827
2015-10-15 09:00:00,0.948,0.694,0.865,0.862
2015-10-15 10:00:00,0.948,0.717,0.786,0.858
2015-10-15 11:00:00,0.949,0.769,0.67,0.886
2015-10-15 12:00:00,0.949,0.806,0.762,0.877
2015-10-15 13:00:00,0.946,0.829,0.798,0.87
2015-10-15 14:00:00,0.947,0.875,0.802,0.865
2015-10-15 15:00:00,0.949,0.911,0.85,0.865
2015-10-15 16:00:00,0.95,0.926,0.912,0.881
2015-10-15 17:00:00,0.95,0.933,0.94,0.883
2015-10-15 18:00:00,0.95,0.934,0.947,0.876
2015-10-15 19:00:00,0.95,0.927,0.947,0.865
2015-10-15 20:00:00,0.95,0.912,0.945,0.845
2015-10-15 21:00:00,0.949,0.896,0.936,0.823
2015-10-15 22:00:00,0.946,0.886,0.91,0.801
2015-10-15 23:00:00,0.946,0.911,0.912,0.794
2015-10-16 00:00:00,0.936,0.88,0.863,0.748
2015-10-16 01:00:00,0.922,0.84,0.846,0.673
2015-10-16 02:00:00,0.915,0.814,0.861,0.644
2015-10-16 03:00:00,0.919,0.779,0.838,0.63
2015-10-16 04:00:00,0.913,0.745,0.857,0.597
2015-10-16 05:00:00,0.912,0.713,0.864,0.583
2015-10-16 06:00:00,0.911,0.706,0.857,0.571
2015-10-16 07:00:00,0.917,0.728,0.905,0.564
2015-10-16 08:00:00,0.907,0.769,0.907,0.566
2015-10-16 09:00:00,0.909,0.756,0.928,0.571
2015-10-16 10:00:00,0.898,0.731,0.944,0.575
2015-10-16 11:00:00,0.855,0.638,0.937,0.549
2015-10-16 12:00:00,0.856,0.616,0.94,0.53
2015-10-16 13:00:00,0.796,0.639,0.93,0.487
2015-10-16 14:00:00,0.658,0.659,0.91,0.438
2015-10-16 15:00:00,0.554,0.666,0.859,0.362
2015-10-16 16:00:00,0.472,0.702,0.845,0.341
2015-10-16 17:00:00,0.419,0.72,0.8,0.337
2015-10-16 18:00:00,0.393,0.717,0.751,0.317
2015-10-16 19:00:00,0.349,0.727,0.689,0.282
2015-10-16 20:00:00,0.239,0.726,0.561,0.229
2015-10-16 21:00:00,0.138,0.715,0.43,0.168
2015-10-16 22:00:00,0.093,0.696,0.355,0.134
2015-10-16 23:00:00,0.085,0.66,0.288,0.114
2015-10-17 00:00:00,0.069,0.645,0.214,0.087
2015-10-17 01:00:00,0.051,0.582,0.137,0.077
2015-10-17 02:00:00,0.03,0.549,0.101,0.073
2015-10-17 03:00:00,0.03,0.532,0.081,0.075
2015-10-17 04:00:00,0.069,0.555,0.077,0.108
2015-10-17 05:00:00,0.146,0.578,0.107,0.151
2015-10-17 06:00:00,0.244,0.538,0.141,0.192
2015-10-17 07:00:00,0.31,0.467,0.169,0.24
2015-10-17 08:00:00,0.298,0.385,0.193,0.263
2015-10-17 09:00:00,0.267,0.387,0.207,0.25
2015-10-17 10:00:00,0.242,0.376,0.176,0.222
2015-10-17 11:00:00,0.246,0.275,0.132,0.227
2015-10-17 12:00:00,0.176,0.263,0.061,0.201
2015-10-17 13:00:00,0.121,0.235,0.034,0.19
2015-10-17 14:00:00,0.172,0.192,0.071,0.249
2015-10-17 15:00:00,0.251,0.152,0.151,0.347
2015-10-17 16:00:00,0.318,0.148,0.232,0.399
2015-10-17 17:00:00,0.37,0.141,0.317,0.436
2015-10-17 18:00:00,0.399,0.127,0.309,0.444
2015-10-17 19:00:00,0.385,0.1,0.24,0.443
2015-10-17 20:00:00,0.289,0.088,0.154,0.394
2015-10-17 21:00:00,0.177,0.089,0.084,0.327
2015-10-17 22:00:00,0.087,0.099,0.041,0.273
2015-10-17 23:00:00,0.05,0.094,0.035,0.249
